locus_tag	ftype	length_bp	gene	EC_number	COG	product
CIFCBFKC_00372	CDS	1455	amyS	3.2.1.1		Alpha-amylase
CIFCBFKC_00373	CDS	750	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
CIFCBFKC_00374	CDS	1635				hypothetical protein
CIFCBFKC_00375	CDS	1164	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
CIFCBFKC_00376	CDS	678	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
CIFCBFKC_00377	CDS	855	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
CIFCBFKC_00378	CDS	1068	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
CIFCBFKC_00379	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
CIFCBFKC_00380	CDS	1104				hypothetical protein
CIFCBFKC_00381	CDS	339				hypothetical protein
CIFCBFKC_00382	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
CIFCBFKC_00383	CDS	477	aroL	2.7.1.71		Shikimate kinase 2
CIFCBFKC_00384	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
CIFCBFKC_00385	CDS	1275	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
CIFCBFKC_00386	CDS	837				hypothetical protein
CIFCBFKC_00387	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
CIFCBFKC_00388	CDS	987	glyG_1			Glycosyltransferase GlyG
CIFCBFKC_00389	CDS	1434				hypothetical protein
CIFCBFKC_00390	CDS	1035				hypothetical protein
CIFCBFKC_00391	CDS	738	mecA		COG4862	Adapter protein MecA
CIFCBFKC_00392	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
CIFCBFKC_00393	CDS	870	thrB	2.7.1.39	COG0083	Homoserine kinase
CIFCBFKC_00394	CDS	939	msrAB1		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB 1
CIFCBFKC_00395	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
CIFCBFKC_00396	CDS	1752		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
CIFCBFKC_00397	CDS	1512	dadD	3.5.4.31		5'-deoxyadenosine deaminase
CIFCBFKC_00398	CDS	501	rplJ			50S ribosomal protein L10
CIFCBFKC_00399	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
CIFCBFKC_00400	CDS	588				hypothetical protein
CIFCBFKC_00401	CDS	810	murR			HTH-type transcriptional regulator MurR
CIFCBFKC_00402	CDS	702	nanE_1	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
CIFCBFKC_00403	CDS	918	nanA_1	4.1.3.3	COG0329	N-acetylneuraminate lyase
CIFCBFKC_00404	tRNA	98				tRNA-Phe(aaa)
CIFCBFKC_00405	CDS	459				hypothetical protein
CIFCBFKC_00406	CDS	2223	nanB_1	3.2.1.18	COG4409	Sialidase B
CIFCBFKC_00407	CDS	1110	yjhC_1	1.-.-.-	COG0673	putative oxidoreductase YjhC
CIFCBFKC_00408	CDS	891	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
CIFCBFKC_00409	CDS	324				hypothetical protein
CIFCBFKC_00410	CDS	1992				hypothetical protein
CIFCBFKC_00411	CDS	477	ntpK			V-type sodium ATPase subunit K
CIFCBFKC_00412	CDS	582	atpE_1			V-type proton ATPase subunit E
CIFCBFKC_00413	CDS	1008	ntpC			V-type sodium ATPase subunit C
CIFCBFKC_00414	CDS	321	ntpG			V-type sodium ATPase subunit G
CIFCBFKC_00415	CDS	1776	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
CIFCBFKC_00416	CDS	1386	ntpB			V-type sodium ATPase subunit B
CIFCBFKC_00417	CDS	612	ntpD			V-type sodium ATPase subunit D
CIFCBFKC_00418	CDS	417				hypothetical protein
CIFCBFKC_00419	CDS	519				hypothetical protein
CIFCBFKC_00420	CDS	651	dtxR			Diphtheria toxin repressor
CIFCBFKC_00421	CDS	843				hypothetical protein
CIFCBFKC_00422	CDS	438	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
CIFCBFKC_00423	CDS	303				hypothetical protein
CIFCBFKC_00424	CDS	1074				hypothetical protein
CIFCBFKC_00425	CDS	678	graR		COG0745	Response regulator protein GraR
CIFCBFKC_00426	CDS	975	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
CIFCBFKC_00427	CDS	1944	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
CIFCBFKC_00428	CDS	141				hypothetical protein
CIFCBFKC_00429	CDS	201				hypothetical protein
CIFCBFKC_00430	CDS	630				hypothetical protein
CIFCBFKC_00431	CDS	270	rpsO		COG0184	30S ribosomal protein S15
CIFCBFKC_00432	CDS	615				hypothetical protein
CIFCBFKC_00433	CDS	750	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
CIFCBFKC_00434	CDS	2337	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
CIFCBFKC_00435	CDS	1464	manR		COG1762	Transcriptional regulator ManR
CIFCBFKC_00436	CDS	429				hypothetical protein
CIFCBFKC_00437	CDS	450	mngA		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
CIFCBFKC_00438	CDS	312	manP		COG1299	PTS system mannose-specific EIIBCA component
CIFCBFKC_00439	CDS	1086	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
CIFCBFKC_00440	CDS	696	alsE	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
CIFCBFKC_00441	CDS	1971	tkt_1	2.2.1.1		Transketolase
CIFCBFKC_00442	CDS	273				hypothetical protein
CIFCBFKC_00443	CDS	834				IS3 family transposase ISSpn11
CIFCBFKC_00444	CDS	729				hypothetical protein
CIFCBFKC_00445	CDS	177				hypothetical protein
CIFCBFKC_00446	CDS	105				hypothetical protein
CIFCBFKC_00447	CDS	678	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
CIFCBFKC_00448	CDS	798			COG0327	GTP cyclohydrolase 1 type 2 
CIFCBFKC_00449	CDS	1104	thiO	1.4.3.19		Glycine oxidase
CIFCBFKC_00450	CDS	1020	lnpD	5.1.3.2		UDP-glucose 4-epimerase
CIFCBFKC_00451	CDS	984	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
CIFCBFKC_00452	CDS	213				hypothetical protein
CIFCBFKC_00453	CDS	477				hypothetical protein
CIFCBFKC_00454	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
CIFCBFKC_00455	CDS	339				hypothetical protein
CIFCBFKC_00456	CDS	630				hypothetical protein
CIFCBFKC_00457	CDS	1152				hypothetical protein
CIFCBFKC_00458	CDS	750	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
CIFCBFKC_00459	CDS	774	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
CIFCBFKC_00460	CDS	462	hmpT		COG4720	Thiamine precursor transporter HmpT
CIFCBFKC_00461	CDS	282				hypothetical protein
CIFCBFKC_00462	CDS	168				hypothetical protein
CIFCBFKC_00463	CDS	483				IS3 family transposase ISSpn11
CIFCBFKC_00464	CDS	342				IS3 family transposase ISSpn1
CIFCBFKC_00465	CDS	1083	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
CIFCBFKC_00466	CDS	783	gatD	6.3.5.13	COG3442	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
CIFCBFKC_00467	CDS	1344	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
CIFCBFKC_00468	CDS	1317	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
CIFCBFKC_00469	CDS	1227				L-lactate transporter
CIFCBFKC_00470	CDS	1575	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
CIFCBFKC_00471	CDS	789	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
CIFCBFKC_00472	CDS	576				hypothetical protein
CIFCBFKC_00473	tRNA	88				tRNA-Leu(aag)
CIFCBFKC_00474	CDS	1131	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
CIFCBFKC_00475	CDS	759	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CIFCBFKC_00476	CDS	513	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
CIFCBFKC_00477	CDS	945	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
CIFCBFKC_00478	CDS	678	dnaD		COG3935	DNA replication protein DnaD
CIFCBFKC_00479	CDS	759	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
CIFCBFKC_00480	CDS	1473				hypothetical protein
CIFCBFKC_00481	CDS	519	dps	1.16.-.-	COG0783	DNA protection during starvation protein
CIFCBFKC_00482	CDS	507	dhfR	1.5.1.3	COG0262	Dihydrofolate reductase
CIFCBFKC_00483	CDS	171				hypothetical protein
CIFCBFKC_00484	CDS	1233	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
CIFCBFKC_00485	CDS	588	engB		COG0218	putative GTP-binding protein EngB
CIFCBFKC_00486	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
CIFCBFKC_00487	CDS	891	yvcJ		COG1660	Nucleotide-binding protein YvcJ
CIFCBFKC_00488	CDS	978			COG0391	Putative gluconeogenesis factor
CIFCBFKC_00489	CDS	912	whiA		COG1481	putative cell division protein WhiA
CIFCBFKC_00490	CDS	969	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
CIFCBFKC_00491	CDS	858	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
CIFCBFKC_00492	CDS	780				hypothetical protein
CIFCBFKC_00493	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
CIFCBFKC_00494	CDS	375				hypothetical protein
CIFCBFKC_00495	CDS	849			COG1307	DegV domain-containing protein
CIFCBFKC_00496	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
CIFCBFKC_00497	CDS	1185	cca	2.7.7.72		CCA-adding enzyme
CIFCBFKC_00498	CDS	1872	ettA		COG0488	Energy-dependent translational throttle protein EttA
CIFCBFKC_00499	CDS	1257				ISL3 family transposase ISSpn14
CIFCBFKC_00500	CDS	1185	fieF			Ferrous-iron efflux pump FieF
CIFCBFKC_00501	CDS	2697		7.2.2.10		Calcium-transporting ATPase 1
CIFCBFKC_00502	CDS	792	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
CIFCBFKC_00503	CDS	411	def_2	3.5.1.88		Peptide deformylase
CIFCBFKC_00504	CDS	1596				hypothetical protein
CIFCBFKC_00505	CDS	165				hypothetical protein
CIFCBFKC_00506	CDS	729	yaaA		COG3022	Peroxide stress resistance protein YaaA
CIFCBFKC_00507	CDS	549				hypothetical protein
CIFCBFKC_00508	CDS	432				hypothetical protein
CIFCBFKC_00509	CDS	1188	aspB	2.6.1.14	COG0436	Asparagine--oxo-acid transaminase
CIFCBFKC_00510	CDS	366				hypothetical protein
CIFCBFKC_00511	CDS	1344	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
CIFCBFKC_00512	CDS	291	rpsF		COG0360	30S ribosomal protein S6
CIFCBFKC_00513	CDS	471	ssb_1		COG0629	Single-stranded DNA-binding protein
CIFCBFKC_00514	CDS	240	rpsR		COG0238	30S ribosomal protein S18
CIFCBFKC_00515	CDS	1401				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
CIFCBFKC_00516	CDS	360	yugI		COG1098	General stress protein 13
CIFCBFKC_00517	CDS	750	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
CIFCBFKC_00518	CDS	300				hypothetical protein
CIFCBFKC_00519	CDS	936	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
CIFCBFKC_00520	CDS	513				hypothetical protein
CIFCBFKC_00521	CDS	504				hypothetical protein
CIFCBFKC_00522	CDS	198				hypothetical protein
CIFCBFKC_00523	CDS	1446	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
CIFCBFKC_00524	CDS	1623	murJ		COG2244	Lipid II flippase MurJ
CIFCBFKC_00525	CDS	1959	sarA_1		COG4166	Oligopeptide-binding protein SarA
CIFCBFKC_00526	CDS	234				hypothetical protein
CIFCBFKC_00527	CDS	684	lmrA_1	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
CIFCBFKC_00528	CDS	447	lmrA_2	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
CIFCBFKC_00529	CDS	153	lmrA_3	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
CIFCBFKC_00530	CDS	1095	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
CIFCBFKC_00531	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
CIFCBFKC_00532	CDS	3099	rapA	3.6.4.-		RNA polymerase-associated protein RapA
CIFCBFKC_00533	CDS	618				hypothetical protein
CIFCBFKC_00534	CDS	1335	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
CIFCBFKC_00535	CDS	465				hypothetical protein
CIFCBFKC_00536	CDS	495				hypothetical protein
CIFCBFKC_00537	CDS	1656	mltG	4.2.2.-		Endolytic murein transglycosylase
CIFCBFKC_00538	CDS	483	greA			Transcription elongation factor GreA
CIFCBFKC_00539	CDS	435				hypothetical protein
CIFCBFKC_00540	CDS	399			COG2826	IS30 family transposase ISSpn8
CIFCBFKC_00541	CDS	201	atpE_2		COG0636	ATP synthase subunit c
CIFCBFKC_00542	CDS	717	atpB		COG0356	ATP synthase subunit a
CIFCBFKC_00543	CDS	495	atpF		COG0711	ATP synthase subunit b
CIFCBFKC_00544	CDS	537	atpH		COG0712	ATP synthase subunit delta
CIFCBFKC_00545	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
CIFCBFKC_00546	CDS	879	atpG		COG0224	ATP synthase gamma chain
CIFCBFKC_00547	CDS	1407	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
CIFCBFKC_00548	CDS	420	atpC		COG0355	ATP synthase epsilon chain
CIFCBFKC_00549	CDS	3204		4.2.2.1		Hyaluronate lyase
CIFCBFKC_00550	CDS	477	bsaA			Glutathione peroxidase BsaA
CIFCBFKC_00551	CDS	2214				hypothetical protein
CIFCBFKC_00552	CDS	1347	licC_1		COG1455	Lichenan permease IIC component
CIFCBFKC_00553	CDS	507				hypothetical protein
CIFCBFKC_00554	CDS	315	lacF_1		COG1447	PTS system lactose-specific EIIA component
CIFCBFKC_00555	CDS	1974	licR_1		COG1762	putative licABCH operon regulator
CIFCBFKC_00556	CDS	315				hypothetical protein
CIFCBFKC_00557	CDS	240			COG4095	Sugar transporter SemiSWEET
CIFCBFKC_00558	CDS	1437	bglA_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
CIFCBFKC_00559	CDS	339				hypothetical protein
CIFCBFKC_00560	CDS	393	rpsI		COG0103	30S ribosomal protein S9
CIFCBFKC_00561	CDS	447	rplM			50S ribosomal protein L13
CIFCBFKC_00562	CDS	318				hypothetical protein
CIFCBFKC_00563	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
CIFCBFKC_00564	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
CIFCBFKC_00565	CDS	1323	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
CIFCBFKC_00566	CDS	948	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
CIFCBFKC_00567	CDS	708				hypothetical protein
CIFCBFKC_00568	CDS	1419	adeQ		COG2252	Adenine permease AdeQ
CIFCBFKC_00569	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
CIFCBFKC_00570	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
CIFCBFKC_00571	CDS	990	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
CIFCBFKC_00572	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
CIFCBFKC_00573	CDS	912	manZ_1		COG3716	PTS system mannose-specific EIID component
CIFCBFKC_00574	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
CIFCBFKC_00575	CDS	723	rsuA_2	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
CIFCBFKC_00576	CDS	231				hypothetical protein
CIFCBFKC_00577	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
CIFCBFKC_00578	CDS	153				hypothetical protein
CIFCBFKC_00579	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
CIFCBFKC_00580	CDS	264				hypothetical protein
CIFCBFKC_00581	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
CIFCBFKC_00582	CDS	2082	fus			Elongation factor G
CIFCBFKC_00583	CDS	471	rpsG		COG0049	30S ribosomal protein S7
CIFCBFKC_00584	CDS	414	rpsL		COG0048	30S ribosomal protein S12
CIFCBFKC_00585	CDS	3816	glgX_2	3.2.1.196		Glycogen debranching enzyme
CIFCBFKC_00586	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
CIFCBFKC_00587	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
CIFCBFKC_00588	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
CIFCBFKC_00589	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
CIFCBFKC_00590	CDS	1260		3.4.24.-		Putative zinc metalloprotease
CIFCBFKC_00591	CDS	804				hypothetical protein
CIFCBFKC_00592	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
CIFCBFKC_00593	CDS	573				hypothetical protein
CIFCBFKC_00594	CDS	972	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
CIFCBFKC_00595	CDS	417				hypothetical protein
CIFCBFKC_00596	CDS	696				hypothetical protein
CIFCBFKC_00597	CDS	843				hypothetical protein
CIFCBFKC_00598	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
CIFCBFKC_00599	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
CIFCBFKC_00600	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
CIFCBFKC_00601	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
CIFCBFKC_00602	CDS	1299	licC_2		COG1455	Lichenan permease IIC component
CIFCBFKC_00603	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
CIFCBFKC_00604	CDS	321	licA		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
CIFCBFKC_00605	CDS	981	sorC		COG2390	Sorbitol operon regulator
CIFCBFKC_00606	CDS	747	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
CIFCBFKC_00607	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
CIFCBFKC_00608	CDS	1017			COG1840	putative protein
CIFCBFKC_00609	CDS	801	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
CIFCBFKC_00610	CDS	306				hypothetical protein
CIFCBFKC_00611	CDS	627				hypothetical protein
CIFCBFKC_00612	CDS	1023				hypothetical protein
CIFCBFKC_00613	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
CIFCBFKC_00614	CDS	1338				hypothetical protein
CIFCBFKC_00615	CDS	267				hypothetical protein
CIFCBFKC_00616	CDS	387	rplQ		COG0203	50S ribosomal protein L17
CIFCBFKC_00617	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
CIFCBFKC_00618	CDS	384	rpsK			30S ribosomal protein S11
CIFCBFKC_00619	CDS	366	rpsM		COG0099	30S ribosomal protein S13
CIFCBFKC_00620	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
CIFCBFKC_00621	CDS	219	infA		COG0361	Translation initiation factor IF-1
CIFCBFKC_00622	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
CIFCBFKC_00623	CDS	1311	secY_1			Protein translocase subunit SecY
CIFCBFKC_00624	CDS	441	rplO			50S ribosomal protein L15
CIFCBFKC_00625	CDS	183	rpmD		COG1841	50S ribosomal protein L30
CIFCBFKC_00626	CDS	495	rpsE			30S ribosomal protein S5
CIFCBFKC_00627	CDS	357	rplR		COG0256	50S ribosomal protein L18
CIFCBFKC_00628	CDS	537	rplF		COG0097	50S ribosomal protein L6
CIFCBFKC_00629	CDS	399	rpsH			30S ribosomal protein S8
CIFCBFKC_00630	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
CIFCBFKC_00631	CDS	543	rplE		COG0094	50S ribosomal protein L5
CIFCBFKC_00632	CDS	306	rplX		COG0198	50S ribosomal protein L24
CIFCBFKC_00633	CDS	369	rplN		COG0093	50S ribosomal protein L14
CIFCBFKC_00634	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
CIFCBFKC_00635	CDS	207	rpmC		COG0255	50S ribosomal protein L29
CIFCBFKC_00636	CDS	414	rplP		COG0197	50S ribosomal protein L16
CIFCBFKC_00637	CDS	654	rpsC		COG0092	30S ribosomal protein S3
CIFCBFKC_00638	CDS	345	rplV		COG0091	50S ribosomal protein L22
CIFCBFKC_00639	CDS	282	rpsS		COG0185	30S ribosomal protein S19
CIFCBFKC_00640	CDS	834	rplB		COG0090	50S ribosomal protein L2
CIFCBFKC_00641	CDS	297	rplW			50S ribosomal protein L23
CIFCBFKC_00642	CDS	624	rplD		COG0088	50S ribosomal protein L4
CIFCBFKC_00643	CDS	627	rplC		COG0087	50S ribosomal protein L3
CIFCBFKC_00644	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
CIFCBFKC_00645	CDS	618	udk_1	2.7.1.48		Uridine kinase
CIFCBFKC_00646	CDS	591				hypothetical protein
CIFCBFKC_00647	CDS	507				hypothetical protein
CIFCBFKC_00648	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
CIFCBFKC_00649	CDS	1539				hypothetical protein
CIFCBFKC_00650	CDS	144				hypothetical protein
CIFCBFKC_00651	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
CIFCBFKC_00652	CDS	471				hypothetical protein
CIFCBFKC_00653	CDS	1251	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
CIFCBFKC_00654	CDS	306				hypothetical protein
CIFCBFKC_00655	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
CIFCBFKC_00656	CDS	267				hypothetical protein
CIFCBFKC_00657	CDS	570				hypothetical protein
CIFCBFKC_00658	CDS	399	spxA_2		COG1393	Regulatory protein Spx
CIFCBFKC_00659	CDS	1824	lepA	3.6.5.-	COG0481	Elongation factor 4
CIFCBFKC_00660	CDS	729	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
CIFCBFKC_00661	CDS	1668	recN		COG0497	DNA repair protein RecN
CIFCBFKC_00662	CDS	432	argR_1		COG1438	Arginine repressor
CIFCBFKC_00663	CDS	816	tlyA		COG1189	Hemolysin A
CIFCBFKC_00664	CDS	876		2.5.1.10		Farnesyl diphosphate synthase
CIFCBFKC_00665	CDS	213	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
CIFCBFKC_00666	CDS	1341	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
CIFCBFKC_00667	CDS	639	udk_2	2.7.1.48	COG0572	Uridine kinase
CIFCBFKC_00668	CDS	303				hypothetical protein
CIFCBFKC_00669	CDS	96				hypothetical protein
CIFCBFKC_00670	CDS	879	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
CIFCBFKC_00671	CDS	1275				hypothetical protein
CIFCBFKC_00672	CDS	1116		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
CIFCBFKC_00673	CDS	123	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
CIFCBFKC_00674	CDS	798				hypothetical protein
CIFCBFKC_00675	CDS	744	strA	3.4.22.-	COG3764	Sortase A
CIFCBFKC_00676	CDS	2469	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
CIFCBFKC_00677	CDS	987	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
CIFCBFKC_00678	CDS	774				hypothetical protein
CIFCBFKC_00679	CDS	264				hypothetical protein
CIFCBFKC_00680	CDS	243				hypothetical protein
CIFCBFKC_00681	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
CIFCBFKC_00682	CDS	1350	walK	2.7.13.3		Sensor histidine kinase WalK
CIFCBFKC_00683	CDS	705	walR		COG0745	Transcriptional regulatory protein WalR
CIFCBFKC_00684	CDS	1176	mutY	3.2.2.31		Adenine DNA glycosylase
CIFCBFKC_00685	CDS	1671	fhs1	6.3.4.3		Formate--tetrahydrofolate ligase 1
CIFCBFKC_00686	CDS	690	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
CIFCBFKC_00687	CDS	552	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
CIFCBFKC_00688	CDS	564	panT		COG4684	Pantothenic acid transporter PanT
CIFCBFKC_00689	CDS	528	niaX			Niacin transporter NiaX
CIFCBFKC_00690	CDS	516	niaR		COG1827	putative transcription repressor NiaR
CIFCBFKC_00691	CDS	468	nudC	3.6.1.22		NADH pyrophosphatase
CIFCBFKC_00692	CDS	489	mshD_2	2.3.1.189		Mycothiol acetyltransferase
CIFCBFKC_00693	CDS	564				hypothetical protein
CIFCBFKC_00694	CDS	1989	uvrB		COG0556	UvrABC system protein B
CIFCBFKC_00695	CDS	954				hypothetical protein
CIFCBFKC_00696	CDS	2166	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
CIFCBFKC_00697	CDS	741	artM_2		COG1126	Arginine transport ATP-binding protein ArtM
CIFCBFKC_00698	CDS	1488	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
CIFCBFKC_00699	CDS	519				ISL3 family transposase IS1167
CIFCBFKC_00700	CDS	288				hypothetical protein
CIFCBFKC_00701	CDS	528				ISL3 family transposase ISSpn14
CIFCBFKC_00702	CDS	1290	ftsY			Signal recognition particle receptor FtsY
CIFCBFKC_00703	CDS	819	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
CIFCBFKC_00704	CDS	795	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
CIFCBFKC_00705	CDS	3540	smc		COG1196	Chromosome partition protein Smc
CIFCBFKC_00706	CDS	699	rnc	3.1.26.3	COG0571	Ribonuclease 3
CIFCBFKC_00707	tRNA	74				tRNA-Arg(ccg)
CIFCBFKC_00708	CDS	987	guaC	1.7.1.7	COG0516	GMP reductase
CIFCBFKC_00709	CDS	1344				hypothetical protein
CIFCBFKC_00710	CDS	1932				hypothetical protein
CIFCBFKC_00711	CDS	117				hypothetical protein
CIFCBFKC_00712	CDS	267				hypothetical protein
