locus_tag	ftype	length_bp	gene	EC_number	COG	product
JNHOEDLP_00353	CDS	441			COG3279	putative HTH-type transcriptional regulator
JNHOEDLP_00354	CDS	1950	mutL		COG0323	DNA mismatch repair protein MutL
JNHOEDLP_00355	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
JNHOEDLP_00356	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
JNHOEDLP_00357	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
JNHOEDLP_00358	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
JNHOEDLP_00359	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
JNHOEDLP_00360	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
JNHOEDLP_00361	CDS	678				hypothetical protein
JNHOEDLP_00362	CDS	1032	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
JNHOEDLP_00363	CDS	684				hypothetical protein
JNHOEDLP_00364	CDS	945				hypothetical protein
JNHOEDLP_00365	CDS	2832	uvrA			UvrABC system protein A
JNHOEDLP_00366	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
JNHOEDLP_00367	CDS	399	spxA_1		COG1393	Regulatory protein Spx
JNHOEDLP_00368	CDS	570				hypothetical protein
JNHOEDLP_00369	CDS	267				hypothetical protein
JNHOEDLP_00370	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
JNHOEDLP_00371	CDS	306				hypothetical protein
JNHOEDLP_00372	CDS	1251	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
JNHOEDLP_00373	CDS	456				hypothetical protein
JNHOEDLP_00374	CDS	1539	cls	2.7.8.-		Cardiolipin synthase
JNHOEDLP_00375	CDS	144				hypothetical protein
JNHOEDLP_00376	CDS	1539				hypothetical protein
JNHOEDLP_00377	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
JNHOEDLP_00378	CDS	507				hypothetical protein
JNHOEDLP_00379	CDS	591				hypothetical protein
JNHOEDLP_00380	CDS	618	udk_1	2.7.1.48		Uridine kinase
JNHOEDLP_00381	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
JNHOEDLP_00382	CDS	627	rplC		COG0087	50S ribosomal protein L3
JNHOEDLP_00383	CDS	624	rplD		COG0088	50S ribosomal protein L4
JNHOEDLP_00384	CDS	297	rplW			50S ribosomal protein L23
JNHOEDLP_00385	CDS	834	rplB		COG0090	50S ribosomal protein L2
JNHOEDLP_00386	CDS	282	rpsS		COG0185	30S ribosomal protein S19
JNHOEDLP_00387	CDS	345	rplV		COG0091	50S ribosomal protein L22
JNHOEDLP_00388	CDS	654	rpsC		COG0092	30S ribosomal protein S3
JNHOEDLP_00389	CDS	414	rplP		COG0197	50S ribosomal protein L16
JNHOEDLP_00390	CDS	207	rpmC		COG0255	50S ribosomal protein L29
JNHOEDLP_00391	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
JNHOEDLP_00392	CDS	369	rplN		COG0093	50S ribosomal protein L14
JNHOEDLP_00393	CDS	306	rplX		COG0198	50S ribosomal protein L24
JNHOEDLP_00394	CDS	543	rplE		COG0094	50S ribosomal protein L5
JNHOEDLP_00395	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
JNHOEDLP_00396	CDS	399	rpsH			30S ribosomal protein S8
JNHOEDLP_00397	CDS	537	rplF		COG0097	50S ribosomal protein L6
JNHOEDLP_00398	CDS	357	rplR		COG0256	50S ribosomal protein L18
JNHOEDLP_00399	CDS	495	rpsE			30S ribosomal protein S5
JNHOEDLP_00400	CDS	183	rpmD		COG1841	50S ribosomal protein L30
JNHOEDLP_00401	CDS	441	rplO			50S ribosomal protein L15
JNHOEDLP_00402	CDS	1311	secY_1			Protein translocase subunit SecY
JNHOEDLP_00403	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
JNHOEDLP_00404	CDS	219	infA		COG0361	Translation initiation factor IF-1
JNHOEDLP_00405	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
JNHOEDLP_00406	CDS	366	rpsM		COG0099	30S ribosomal protein S13
JNHOEDLP_00407	CDS	384	rpsK			30S ribosomal protein S11
JNHOEDLP_00408	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
JNHOEDLP_00409	CDS	387	rplQ		COG0203	50S ribosomal protein L17
JNHOEDLP_00410	CDS	267				hypothetical protein
JNHOEDLP_00411	CDS	1338				hypothetical protein
JNHOEDLP_00412	CDS	693	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
JNHOEDLP_00413	CDS	414				hypothetical protein
JNHOEDLP_00414	CDS	603				hypothetical protein
JNHOEDLP_00415	CDS	627				hypothetical protein
JNHOEDLP_00416	CDS	1092	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
JNHOEDLP_00417	CDS	366				hypothetical protein
JNHOEDLP_00418	CDS	609			COG1840	putative protein
JNHOEDLP_00419	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
JNHOEDLP_00420	CDS	747	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
JNHOEDLP_00421	CDS	981	sorC_1		COG2390	Sorbitol operon regulator
JNHOEDLP_00422	CDS	321	licA_2		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
JNHOEDLP_00423	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
JNHOEDLP_00424	CDS	1299	licC_2		COG1455	Lichenan permease IIC component
JNHOEDLP_00425	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
JNHOEDLP_00426	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
JNHOEDLP_00427	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
JNHOEDLP_00428	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
JNHOEDLP_00429	CDS	696				hypothetical protein
JNHOEDLP_00430	CDS	417				hypothetical protein
JNHOEDLP_00431	CDS	972	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
JNHOEDLP_00432	CDS	573				hypothetical protein
JNHOEDLP_00433	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
JNHOEDLP_00434	CDS	804				hypothetical protein
JNHOEDLP_00435	CDS	1260		3.4.24.-		Putative zinc metalloprotease
JNHOEDLP_00436	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
JNHOEDLP_00437	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
JNHOEDLP_00438	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JNHOEDLP_00439	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
JNHOEDLP_00440	CDS	3798	glgX_1	3.2.1.196		Glycogen debranching enzyme
JNHOEDLP_00441	CDS	414	rpsL		COG0048	30S ribosomal protein S12
JNHOEDLP_00442	CDS	471	rpsG		COG0049	30S ribosomal protein S7
JNHOEDLP_00443	CDS	2082	fus			Elongation factor G
JNHOEDLP_00444	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
JNHOEDLP_00445	CDS	480				hypothetical protein
JNHOEDLP_00446	CDS	1959	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
JNHOEDLP_00447	CDS	543	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
JNHOEDLP_00448	CDS	1278	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
JNHOEDLP_00449	CDS	1269				hypothetical protein
JNHOEDLP_00450	CDS	123				hypothetical protein
JNHOEDLP_00451	CDS	369				hypothetical protein
JNHOEDLP_00452	CDS	267				hypothetical protein
JNHOEDLP_00453	CDS	3510	mfd	3.6.4.-		Transcription-repair-coupling factor
JNHOEDLP_00454	CDS	570	pth	3.1.1.29		Peptidyl-tRNA hydrolase
JNHOEDLP_00455	CDS	1116	ychF		COG0012	Ribosome-binding ATPase YchF
JNHOEDLP_00456	CDS	195				hypothetical protein
JNHOEDLP_00457	CDS	1137	dnaN		COG0592	Beta sliding clamp
JNHOEDLP_00458	CDS	1362	dnaA			Chromosomal replication initiator protein DnaA
JNHOEDLP_00459	CDS	744	spo0J		COG1475	Stage 0 sporulation protein J
JNHOEDLP_00460	CDS	1182	htrA	3.4.21.107	COG0265	Serine protease Do-like HtrA
JNHOEDLP_00461	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
JNHOEDLP_00462	tRNA	74				tRNA-Arg(tct)
JNHOEDLP_00463	CDS	126	comC2			Competence-stimulating peptide type 2
JNHOEDLP_00464	CDS	1326				hypothetical protein
JNHOEDLP_00465	CDS	753	agrA_1		COG3279	Accessory gene regulator protein A
JNHOEDLP_00466	tRNA	72				tRNA-Glu(ttc)
JNHOEDLP_00467	tRNA	74				tRNA-Asn(gtt)
JNHOEDLP_00468	CDS	543				hypothetical protein
JNHOEDLP_00469	CDS	768				hypothetical protein
JNHOEDLP_00470	CDS	276				hypothetical protein
JNHOEDLP_00471	CDS	2553				hypothetical protein
JNHOEDLP_00472	CDS	1623	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
JNHOEDLP_00473	CDS	1026	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
JNHOEDLP_00474	CDS	1479	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
JNHOEDLP_00475	CDS	1098	recF		COG1195	DNA replication and repair protein RecF
JNHOEDLP_00476	CDS	369				hypothetical protein
JNHOEDLP_00477	CDS	1251				hypothetical protein
JNHOEDLP_00478	CDS	1284				hypothetical protein
JNHOEDLP_00479	CDS	822				hypothetical protein
JNHOEDLP_00480	CDS	546	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JNHOEDLP_00481	CDS	828	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
JNHOEDLP_00482	CDS	840	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
JNHOEDLP_00483	CDS	795	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
JNHOEDLP_00484	CDS	819	mreC		COG1792	Cell shape-determining protein MreC
JNHOEDLP_00485	CDS	495				hypothetical protein
JNHOEDLP_00486	CDS	1179				hypothetical protein
JNHOEDLP_00487	CDS	780	rpsB			30S ribosomal protein S2
JNHOEDLP_00488	CDS	1041	tsf		COG0264	Elongation factor Ts
JNHOEDLP_00489	CDS	324				hypothetical protein
JNHOEDLP_00490	CDS	267				IS630 family transposase ISSpn2
JNHOEDLP_00491	CDS	399				hypothetical protein
JNHOEDLP_00492	CDS	921	cysK	2.5.1.47		Cysteine synthase
JNHOEDLP_00493	CDS	636	yigZ		COG1739	IMPACT family member YigZ
JNHOEDLP_00494	CDS	1299	comFA	3.6.4.12	COG4098	ComF operon protein 1
JNHOEDLP_00495	CDS	663				hypothetical protein
JNHOEDLP_00496	CDS	549	hpf			Ribosome hibernation promotion factor
JNHOEDLP_00497	CDS	1974	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
JNHOEDLP_00498	CDS	453	rplI			50S ribosomal protein L9
JNHOEDLP_00499	CDS	1353	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
JNHOEDLP_00500	CDS	267				hypothetical protein
JNHOEDLP_00501	CDS	1347				hypothetical protein
JNHOEDLP_00502	CDS	291				hypothetical protein
JNHOEDLP_00503	CDS	759	ribX			Riboflavin transport system permease protein RibX
JNHOEDLP_00504	CDS	1008	thiY		COG0715	Formylaminopyrimidine-binding protein
JNHOEDLP_00505	CDS	729	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
JNHOEDLP_00506	CDS	459	ctsR		COG4463	Transcriptional regulator CtsR
JNHOEDLP_00507	CDS	2433	clpC_1			ATP-dependent Clp protease ATP-binding subunit ClpC
JNHOEDLP_00508	CDS	654	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
JNHOEDLP_00509	CDS	1332	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
JNHOEDLP_00510	CDS	528				hypothetical protein
JNHOEDLP_00511	CDS	2565				hypothetical protein
JNHOEDLP_00512	CDS	981	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
JNHOEDLP_00513	CDS	873	hslO			33 kDa chaperonin
JNHOEDLP_00514	CDS	1410				hypothetical protein
JNHOEDLP_00515	CDS	1509	glpK	2.7.1.30	COG0554	Glycerol kinase
JNHOEDLP_00516	CDS	1827	glpO	1.1.3.21	COG0578	Alpha-glycerophosphate oxidase
JNHOEDLP_00517	CDS	705	glpF		COG0580	putative glycerol uptake facilitator protein
JNHOEDLP_00518	CDS	588				hypothetical protein
JNHOEDLP_00519	CDS	198				hypothetical protein
JNHOEDLP_00520	CDS	414	ltrA_1		COG3344	Group II intron-encoded protein LtrA
JNHOEDLP_00521	CDS	609				hypothetical protein
JNHOEDLP_00522	CDS	309				hypothetical protein
JNHOEDLP_00523	CDS	1179				hypothetical protein
JNHOEDLP_00524	CDS	1551	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
JNHOEDLP_00525	CDS	1245				hypothetical protein
JNHOEDLP_00526	CDS	240	dltC		COG0236	D-alanyl carrier protein
JNHOEDLP_00527	CDS	1269	dltD		COG3966	Protein DltD
JNHOEDLP_00528	CDS	441	adcR			Transcriptional regulator AdcR
JNHOEDLP_00529	CDS	705	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
JNHOEDLP_00530	CDS	807	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
JNHOEDLP_00531	CDS	1506				hypothetical protein
JNHOEDLP_00532	CDS	774	srlR		COG1349	Glucitol operon repressor
JNHOEDLP_00533	CDS	1404	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
JNHOEDLP_00534	CDS	639	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
JNHOEDLP_00535	CDS	441	fucU	5.1.3.29	COG4154	L-fucose mutarotase
JNHOEDLP_00536	CDS	444	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
JNHOEDLP_00537	CDS	471	levE	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
JNHOEDLP_00538	CDS	774	sorC_2		COG3715	PTS system sorbose-specific EIIC component
JNHOEDLP_00539	CDS	801	manZ_1		COG3716	PTS system mannose-specific EIID component
JNHOEDLP_00540	CDS	2295				hypothetical protein
JNHOEDLP_00541	CDS	3117				hypothetical protein
JNHOEDLP_00542	CDS	1767	fucI	5.3.1.25	COG2407	L-fucose isomerase
JNHOEDLP_00543	CDS	1152	adhB	1.1.1.1		Alcohol dehydrogenase 2
JNHOEDLP_00544	CDS	900	qmcA		COG0330	Protein QmcA
JNHOEDLP_00545	CDS	252				hypothetical protein
JNHOEDLP_00546	CDS	291				hypothetical protein
JNHOEDLP_00547	CDS	1332		3.4.13.-		Putative dipeptidase
JNHOEDLP_00548	CDS	1512				hypothetical protein
JNHOEDLP_00549	CDS	948	arcC1	2.7.2.2		Carbamate kinase 1
JNHOEDLP_00550	CDS	1017	arcB	2.1.3.3		Ornithine carbamoyltransferase, catabolic
JNHOEDLP_00551	CDS	1230	arcA	3.5.3.6	COG2235	Arginine deiminase
JNHOEDLP_00552	CDS	1680				hypothetical protein
JNHOEDLP_00553	CDS	2085				hypothetical protein
JNHOEDLP_00554	CDS	1281				hypothetical protein
JNHOEDLP_00555	CDS	2646	mngB	3.2.1.-	COG0383	Mannosylglycerate hydrolase
JNHOEDLP_00556	CDS	882	bglK_2	2.7.1.85	COG1940	Beta-glucoside kinase
JNHOEDLP_00557	CDS	1881				hypothetical protein
JNHOEDLP_00558	CDS	111				hypothetical protein
JNHOEDLP_00559	CDS	327				hypothetical protein
JNHOEDLP_00560	CDS	327				hypothetical protein
JNHOEDLP_00561	CDS	444				hypothetical protein
JNHOEDLP_00562	CDS	183				hypothetical protein
JNHOEDLP_00563	CDS	324				hypothetical protein
JNHOEDLP_00564	CDS	417				hypothetical protein
JNHOEDLP_00565	CDS	612	ntpD			V-type sodium ATPase subunit D
JNHOEDLP_00566	CDS	1386	ntpB			V-type sodium ATPase subunit B
JNHOEDLP_00567	CDS	1776	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
JNHOEDLP_00568	CDS	321	ntpG			V-type sodium ATPase subunit G
JNHOEDLP_00569	CDS	1008	ntpC			V-type sodium ATPase subunit C
JNHOEDLP_00570	CDS	582	atpE_2			V-type proton ATPase subunit E
JNHOEDLP_00571	CDS	477	ntpK			V-type sodium ATPase subunit K
JNHOEDLP_00572	CDS	1992				hypothetical protein
JNHOEDLP_00573	CDS	324				hypothetical protein
JNHOEDLP_00574	CDS	891	bglK_3	2.7.1.85	COG1940	Beta-glucoside kinase
JNHOEDLP_00575	CDS	1110	yjhC_2	1.-.-.-	COG0673	putative oxidoreductase YjhC
JNHOEDLP_00576	CDS	2223	nanB_2	3.2.1.18	COG4409	Sialidase B
JNHOEDLP_00577	CDS	459				hypothetical protein
JNHOEDLP_00578	tRNA	98				tRNA-Phe(aaa)
JNHOEDLP_00579	CDS	918	nanA_3	4.1.3.3	COG0329	N-acetylneuraminate lyase
JNHOEDLP_00580	CDS	690	nanE_2	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
JNHOEDLP_00581	CDS	1257				ISL3 family transposase ISSpn14
JNHOEDLP_00582	CDS	612	ybbH_2		COG1737	putative HTH-type transcriptional regulator YbbH
JNHOEDLP_00583	CDS	90				hypothetical protein
JNHOEDLP_00584	CDS	609				hypothetical protein
JNHOEDLP_00585	CDS	840				IS3 family transposase ISSpn4
JNHOEDLP_00586	CDS	537				hypothetical protein
JNHOEDLP_00587	CDS	138				hypothetical protein
JNHOEDLP_00588	CDS	1320				hypothetical protein
JNHOEDLP_00589	CDS	741	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
JNHOEDLP_00590	CDS	1608				hypothetical protein
JNHOEDLP_00591	CDS	1941				hypothetical protein
JNHOEDLP_00592	CDS	2610	ramC	2.7.-.-	COG0515	putative SapB synthase
JNHOEDLP_00593	CDS	138				hypothetical protein
JNHOEDLP_00594	CDS	588				hypothetical protein
JNHOEDLP_00595	CDS	144				hypothetical protein
JNHOEDLP_00596	CDS	381				hypothetical protein
JNHOEDLP_00597	CDS	324				hypothetical protein
JNHOEDLP_00598	CDS	255				hypothetical protein
JNHOEDLP_00599	CDS	171				hypothetical protein
JNHOEDLP_00600	CDS	1188	xerC_1			Tyrosine recombinase XerC
JNHOEDLP_00601	CDS	270				hypothetical protein
JNHOEDLP_00602	CDS	225				hypothetical protein
JNHOEDLP_00603	CDS	1830				hypothetical protein
JNHOEDLP_00604	CDS	366				hypothetical protein
JNHOEDLP_00605	CDS	357				hypothetical protein
JNHOEDLP_00606	CDS	255				hypothetical protein
JNHOEDLP_00607	CDS	4005	rep	3.6.4.12		ATP-dependent DNA helicase Rep
JNHOEDLP_00608	CDS	387				hypothetical protein
JNHOEDLP_00609	CDS	951				hypothetical protein
JNHOEDLP_00610	CDS	1119				hypothetical protein
JNHOEDLP_00611	CDS	1797				hypothetical protein
JNHOEDLP_00612	CDS	267				hypothetical protein
JNHOEDLP_00613	CDS	705				hypothetical protein
JNHOEDLP_00614	CDS	567				hypothetical protein
JNHOEDLP_00615	CDS	225				hypothetical protein
JNHOEDLP_00616	CDS	618				hypothetical protein
JNHOEDLP_00617	CDS	723				hypothetical protein
JNHOEDLP_00618	CDS	399				hypothetical protein
JNHOEDLP_00619	CDS	846				hypothetical protein
JNHOEDLP_00620	CDS	90				hypothetical protein
JNHOEDLP_00621	CDS	651	cat	2.3.1.28		Chloramphenicol acetyltransferase
JNHOEDLP_00622	CDS	249				hypothetical protein
JNHOEDLP_00623	CDS	789				hypothetical protein
JNHOEDLP_00624	CDS	759	pezT_1	2.7.1.176		Toxin PezT
JNHOEDLP_00625	CDS	477	pezA_1		COG1396	Antitoxin PezA
JNHOEDLP_00626	CDS	273				hypothetical protein
JNHOEDLP_00627	CDS	384				hypothetical protein
JNHOEDLP_00628	CDS	234				hypothetical protein
JNHOEDLP_00629	CDS	1086				hypothetical protein
JNHOEDLP_00630	CDS	642				hypothetical protein
JNHOEDLP_00631	CDS	2067	lagD_1	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
JNHOEDLP_00632	CDS	3252				hypothetical protein
JNHOEDLP_00633	CDS	216				hypothetical protein
JNHOEDLP_00634	CDS	729				hypothetical protein
JNHOEDLP_00635	CDS	741				hypothetical protein
JNHOEDLP_00636	CDS	936	bcrA_1			Bacitracin transport ATP-binding protein BcrA
JNHOEDLP_00637	CDS	174				hypothetical protein
JNHOEDLP_00638	CDS	861				hypothetical protein
JNHOEDLP_00639	CDS	291				hypothetical protein
JNHOEDLP_00640	CDS	285				hypothetical protein
JNHOEDLP_00641	CDS	972				hypothetical protein
JNHOEDLP_00642	CDS	1812	ltrA_2		COG3344	Group II intron-encoded protein LtrA
JNHOEDLP_00643	CDS	5298				hypothetical protein
JNHOEDLP_00644	CDS	411				hypothetical protein
JNHOEDLP_00645	CDS	567				hypothetical protein
JNHOEDLP_00646	CDS	2814				hypothetical protein
JNHOEDLP_00647	CDS	2358				hypothetical protein
JNHOEDLP_00648	CDS	363				hypothetical protein
JNHOEDLP_00649	CDS	855				hypothetical protein
JNHOEDLP_00650	CDS	243				hypothetical protein
JNHOEDLP_00651	CDS	1878				hypothetical protein
JNHOEDLP_00652	CDS	489				hypothetical protein
JNHOEDLP_00653	CDS	300				hypothetical protein
JNHOEDLP_00654	CDS	837				hypothetical protein
JNHOEDLP_00655	CDS	591				hypothetical protein
JNHOEDLP_00656	CDS	315				hypothetical protein
JNHOEDLP_00657	CDS	384				hypothetical protein
JNHOEDLP_00658	CDS	1386				hypothetical protein
JNHOEDLP_00659	CDS	1206				hypothetical protein
JNHOEDLP_00660	CDS	222				hypothetical protein
JNHOEDLP_00661	CDS	498				hypothetical protein
JNHOEDLP_00662	CDS	507				hypothetical protein
JNHOEDLP_00663	CDS	2448				hypothetical protein
JNHOEDLP_00664	CDS	2112				hypothetical protein
JNHOEDLP_00665	CDS	1002				hypothetical protein
JNHOEDLP_00666	CDS	915				hypothetical protein
JNHOEDLP_00667	CDS	1920	tet(M)			tetracycline resistance ribosomal protection protein Tet(M)
JNHOEDLP_00668	CDS	246				hypothetical protein
JNHOEDLP_00669	CDS	336				hypothetical protein
JNHOEDLP_00670	CDS	369				hypothetical protein
JNHOEDLP_00671	CDS	300				hypothetical protein
JNHOEDLP_00672	CDS	1464	msr(D)			ABC-F type ribosomal protection protein Msr(D)
JNHOEDLP_00673	CDS	1218	entS			Enterobactin exporter EntS
JNHOEDLP_00674	CDS	171				hypothetical protein
JNHOEDLP_00675	CDS	354				hypothetical protein
JNHOEDLP_00676	CDS	423				hypothetical protein
JNHOEDLP_00677	CDS	231				hypothetical protein
JNHOEDLP_00678	CDS	204				hypothetical protein
JNHOEDLP_00679	CDS	1218	Int-Tn			Transposase from transposon Tn916
JNHOEDLP_00680	CDS	588				hypothetical protein
JNHOEDLP_00681	CDS	234				hypothetical protein
JNHOEDLP_00682	CDS	381	spxA_2		COG1393	Regulatory protein Spx
JNHOEDLP_00683	CDS	450				hypothetical protein
JNHOEDLP_00684	CDS	1359				hypothetical protein
JNHOEDLP_00685	CDS	102				hypothetical protein
JNHOEDLP_00686	CDS	780				hypothetical protein
JNHOEDLP_00687	CDS	213				hypothetical protein
JNHOEDLP_00688	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
JNHOEDLP_00689	CDS	501	rplJ			50S ribosomal protein L10
JNHOEDLP_00690	CDS	1260	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
JNHOEDLP_00691	CDS	2160	ponA		COG0744	Penicillin-binding protein 1A
JNHOEDLP_00692	CDS	597	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
JNHOEDLP_00693	CDS	528				hypothetical protein
JNHOEDLP_00694	CDS	342	gpsB		COG3599	Cell cycle protein GpsB
JNHOEDLP_00695	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
JNHOEDLP_00696	CDS	1395	mapZ			Mid-cell-anchored protein Z
JNHOEDLP_00697	CDS	1425	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
JNHOEDLP_00698	CDS	690	arlR_1		COG0745	Response regulator ArlR
JNHOEDLP_00699	CDS	999				hypothetical protein
JNHOEDLP_00700	CDS	1233				hypothetical protein
JNHOEDLP_00701	CDS	471				hypothetical protein
JNHOEDLP_00702	CDS	330				hypothetical protein
JNHOEDLP_00703	CDS	879	galK_2	2.7.1.6		Galactokinase
JNHOEDLP_00704	CDS	954				hypothetical protein
JNHOEDLP_00705	CDS	1008		2.7.4.2		Phosphomevalonate kinase
JNHOEDLP_00706	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
JNHOEDLP_00707	CDS	699	liaF		COG4758	Protein LiaF
JNHOEDLP_00708	CDS	996				hypothetical protein
JNHOEDLP_00709	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
JNHOEDLP_00710	CDS	243				hypothetical protein
JNHOEDLP_00711	CDS	240				hypothetical protein
JNHOEDLP_00712	CDS	906				hypothetical protein
JNHOEDLP_00713	CDS	1023				hypothetical protein
JNHOEDLP_00714	CDS	609				IS3 family transposase ISSpn11
JNHOEDLP_00715	CDS	138				hypothetical protein
JNHOEDLP_00716	CDS	168				hypothetical protein
JNHOEDLP_00717	CDS	270				hypothetical protein
JNHOEDLP_00718	CDS	1770				hypothetical protein
JNHOEDLP_00719	CDS	1956	mtlR			Transcriptional regulator MtlR
JNHOEDLP_00720	CDS	438	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
JNHOEDLP_00721	CDS	1137	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
JNHOEDLP_00722	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
JNHOEDLP_00723	CDS	2367	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
JNHOEDLP_00724	CDS	615	spsB	3.4.21.89		Signal peptidase IB
JNHOEDLP_00725	CDS	873	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
JNHOEDLP_00726	CDS	303				hypothetical protein
JNHOEDLP_00727	CDS	549				hypothetical protein
JNHOEDLP_00728	CDS	2337	mutS2	3.1.-.-		Endonuclease MutS2
JNHOEDLP_00729	CDS	1323	alsT		COG1115	Amino-acid carrier protein AlsT
JNHOEDLP_00730	CDS	549				hypothetical protein
JNHOEDLP_00731	CDS	900				hypothetical protein
JNHOEDLP_00732	CDS	1275	serS	6.1.1.11		Serine--tRNA ligase
JNHOEDLP_00733	CDS	372				hypothetical protein
JNHOEDLP_00734	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
JNHOEDLP_00735	CDS	786	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
JNHOEDLP_00736	CDS	435				hypothetical protein
JNHOEDLP_00737	CDS	975	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
