locus_tag	ftype	length_bp	gene	EC_number	COG	product
ADMNKHGO_00370	CDS	630				hypothetical protein
ADMNKHGO_00371	CDS	339				hypothetical protein
ADMNKHGO_00372	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
ADMNKHGO_00373	CDS	477				hypothetical protein
ADMNKHGO_00374	CDS	213				hypothetical protein
ADMNKHGO_00375	CDS	972	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
ADMNKHGO_00376	CDS	1020	lnpD	5.1.3.2		UDP-glucose 4-epimerase
ADMNKHGO_00377	CDS	1104	thiO	1.4.3.19		Glycine oxidase
ADMNKHGO_00378	CDS	798			COG0327	GTP cyclohydrolase 1 type 2 
ADMNKHGO_00379	CDS	678	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
ADMNKHGO_00380	CDS	2337	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
ADMNKHGO_00381	CDS	750	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
ADMNKHGO_00382	CDS	615				hypothetical protein
ADMNKHGO_00383	CDS	270	rpsO		COG0184	30S ribosomal protein S15
ADMNKHGO_00384	CDS	630				hypothetical protein
ADMNKHGO_00385	CDS	201				hypothetical protein
ADMNKHGO_00386	CDS	324				hypothetical protein
ADMNKHGO_00387	CDS	1944	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
ADMNKHGO_00388	CDS	975	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
ADMNKHGO_00389	CDS	678	graR		COG0745	Response regulator protein GraR
ADMNKHGO_00390	CDS	1074				hypothetical protein
ADMNKHGO_00391	CDS	303				hypothetical protein
ADMNKHGO_00392	CDS	438	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
ADMNKHGO_00393	CDS	843				hypothetical protein
ADMNKHGO_00394	CDS	651	dtxR			Diphtheria toxin repressor
ADMNKHGO_00395	CDS	519				hypothetical protein
ADMNKHGO_00396	CDS	279				hypothetical protein
ADMNKHGO_00397	CDS	114				hypothetical protein
ADMNKHGO_00398	CDS	444	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
ADMNKHGO_00399	CDS	2223	relA			Bifunctional (p)ppGpp synthase/hydrolase RelA
ADMNKHGO_00400	CDS	630		3.-.-.-		putative metallo-hydrolase
ADMNKHGO_00401	CDS	1893	pepO	3.4.24.-	COG3590	Neutral endopeptidase
ADMNKHGO_00402	CDS	723	scaC	7.2.2.5	COG1121	Manganese import ATP-binding protein ScaC
ADMNKHGO_00403	CDS	849	mntB			Manganese transport system membrane protein MntB
ADMNKHGO_00404	CDS	930	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
ADMNKHGO_00405	CDS	492	tpx	1.11.1.15	COG2077	Thiol peroxidase
ADMNKHGO_00406	CDS	2709				hypothetical protein
ADMNKHGO_00407	CDS	702			COG1136	putative ABC transporter ATP-binding protein
ADMNKHGO_00408	CDS	2412				hypothetical protein
ADMNKHGO_00409	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
ADMNKHGO_00410	CDS	381				hypothetical protein
ADMNKHGO_00411	CDS	2793	ileS	6.1.1.5		Isoleucine--tRNA ligase
ADMNKHGO_00412	CDS	789	divIVA		COG3599	Cell division protein DivIVA
ADMNKHGO_00413	CDS	786				hypothetical protein
ADMNKHGO_00414	CDS	264				hypothetical protein
ADMNKHGO_00415	CDS	540	sepF		COG1799	Cell division protein SepF
ADMNKHGO_00416	CDS	672			COG0325	Pyridoxal phosphate homeostasis protein
ADMNKHGO_00417	CDS	1260	ftsZ		COG0206	Cell division protein FtsZ
ADMNKHGO_00418	CDS	1374	ftsA		COG0849	Cell division protein FtsA
ADMNKHGO_00419	CDS	705				hypothetical protein
ADMNKHGO_00420	CDS	612				hypothetical protein
ADMNKHGO_00421	CDS	1374	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
ADMNKHGO_00422	CDS	1044	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
ADMNKHGO_00423	CDS	597	recR		COG0353	Recombination protein RecR
ADMNKHGO_00424	CDS	2043	penA		COG0768	Penicillin-binding protein 2B
ADMNKHGO_00425	CDS	852	ybbH_2		COG1737	putative HTH-type transcriptional regulator YbbH
ADMNKHGO_00426	CDS	885	bglK_2	2.7.1.85	COG1940	Beta-glucoside kinase
ADMNKHGO_00427	CDS	918	nanA_2	4.1.3.3	COG0329	N-acetylneuraminate lyase
ADMNKHGO_00428	CDS	645				hypothetical protein
ADMNKHGO_00429	CDS	345				hypothetical protein
ADMNKHGO_00430	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
ADMNKHGO_00431	CDS	840	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
ADMNKHGO_00432	CDS	888	lacF_1			Lactose transport system permease protein LacF
ADMNKHGO_00433	CDS	1329				hypothetical protein
ADMNKHGO_00434	CDS	1518	ptsG_1	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
ADMNKHGO_00435	CDS	699	nanE_2	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
ADMNKHGO_00436	CDS	1104	yjhC_2	1.-.-.-	COG0673	putative oxidoreductase YjhC
ADMNKHGO_00437	CDS	2094	nanB_2	3.2.1.18	COG4409	Sialidase B
ADMNKHGO_00438	CDS	834	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
ADMNKHGO_00439	CDS	885	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
ADMNKHGO_00440	CDS	1338				hypothetical protein
ADMNKHGO_00441	CDS	453				hypothetical protein
ADMNKHGO_00442	CDS	96				hypothetical protein
ADMNKHGO_00443	CDS	2913	nanA_3	3.2.1.18	COG4409	Sialidase A
ADMNKHGO_00444	CDS	228				hypothetical protein
ADMNKHGO_00445	CDS	981	axeA	3.1.1.41	COG3458	Cephalosporin-C deacetylase
ADMNKHGO_00446	CDS	2016	recG	3.6.4.12		ATP-dependent DNA helicase RecG
ADMNKHGO_00447	CDS	1104	alr	5.1.1.1	COG0787	Alanine racemase
ADMNKHGO_00448	CDS	369	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
ADMNKHGO_00449	CDS	1032	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
ADMNKHGO_00450	CDS	1032	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
ADMNKHGO_00451	CDS	2514	secA_1		COG0653	Protein translocase subunit SecA
ADMNKHGO_00452	CDS	288				hypothetical protein
ADMNKHGO_00453	CDS	633	bcrA_2			Bacitracin transport ATP-binding protein BcrA
ADMNKHGO_00454	CDS	642				hypothetical protein
ADMNKHGO_00455	CDS	792				hypothetical protein
ADMNKHGO_00456	CDS	393				hypothetical protein
ADMNKHGO_00457	CDS	852				hypothetical protein
ADMNKHGO_00458	CDS	351				hypothetical protein
ADMNKHGO_00459	CDS	336				hypothetical protein
ADMNKHGO_00460	CDS	1311	der		COG1160	GTPase Der
ADMNKHGO_00461	CDS	714	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
ADMNKHGO_00462	CDS	897	dnaI		COG1484	Primosomal protein DnaI
ADMNKHGO_00463	CDS	1170				hypothetical protein
ADMNKHGO_00464	CDS	474	nrdR		COG1327	Transcriptional repressor NrdR
ADMNKHGO_00465	CDS	366	ytrA		COG1725	HTH-type transcriptional repressor YtrA
ADMNKHGO_00466	CDS	696	skfE	7.3.2.3	COG1131	SkfA peptide export ATP-binding protein SkfE
ADMNKHGO_00467	CDS	768				hypothetical protein
ADMNKHGO_00468	CDS	1200	yhaP		COG1668	putative protein YhaP
ADMNKHGO_00469	CDS	894		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
ADMNKHGO_00470	CDS	618				hypothetical protein
ADMNKHGO_00471	CDS	888	gmuE	2.7.1.4	COG1940	Putative fructokinase
ADMNKHGO_00472	CDS	1884				hypothetical protein
ADMNKHGO_00473	CDS	1455	scrB	3.2.1.26		Sucrose-6-phosphate hydrolase
ADMNKHGO_00474	CDS	966	degA		COG1609	HTH-type transcriptional regulator DegA
ADMNKHGO_00475	CDS	1275	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
ADMNKHGO_00476	CDS	1173	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
ADMNKHGO_00477	CDS	288				hypothetical protein
ADMNKHGO_00478	CDS	465			COG3039	IS5 family transposase ISSpn7
ADMNKHGO_00479	CDS	450				hypothetical protein
ADMNKHGO_00480	CDS	759	yjjP		COG2966	Inner membrane protein YjjP
ADMNKHGO_00481	CDS	1980	stkP	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
ADMNKHGO_00482	CDS	741	phpP	3.1.3.16	COG0631	Protein phosphatase PhpP
ADMNKHGO_00483	CDS	1314	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
ADMNKHGO_00484	CDS	936	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
ADMNKHGO_00485	CDS	2397	priA	3.6.4.-	COG1198	Primosomal protein N'
ADMNKHGO_00486	CDS	315	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
ADMNKHGO_00487	CDS	627	gmk	2.7.4.8		Guanylate kinase
ADMNKHGO_00488	CDS	1614	rny	3.1.-.-	COG1418	Ribonuclease Y
ADMNKHGO_00489	CDS	291				hypothetical protein
ADMNKHGO_00490	CDS	759				hypothetical protein
ADMNKHGO_00491	CDS	141				hypothetical protein
ADMNKHGO_00492	CDS	291				hypothetical protein
ADMNKHGO_00493	CDS	135				hypothetical protein
ADMNKHGO_00494	CDS	528				ISL3 family transposase ISSpn14
ADMNKHGO_00495	CDS	1098	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
ADMNKHGO_00496	CDS	741	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
ADMNKHGO_00497	CDS	354	rsfS		COG0799	Ribosomal silencing factor RsfS
ADMNKHGO_00498	CDS	501	sttH	3.5.2.19		Streptothricin hydrolase
ADMNKHGO_00499	CDS	594				hypothetical protein
ADMNKHGO_00500	CDS	630	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
ADMNKHGO_00501	CDS	312	yhbY		COG1534	RNA-binding protein YhbY
ADMNKHGO_00502	CDS	1107	yqeH		COG1161	putative protein YqeH
ADMNKHGO_00503	CDS	528	gph_1	3.1.3.18		Phosphoglycolate phosphatase
ADMNKHGO_00504	CDS	909				hypothetical protein
ADMNKHGO_00505	CDS	561	ykuT		COG0668	putative MscS family protein YkuT
ADMNKHGO_00506	CDS	960	sstT		COG3633	Serine/threonine transporter SstT
ADMNKHGO_00507	CDS	954				hypothetical protein
ADMNKHGO_00508	CDS	264				hypothetical protein
ADMNKHGO_00509	CDS	147				hypothetical protein
ADMNKHGO_00510	CDS	153				hypothetical protein
ADMNKHGO_00511	CDS	462	pepS_1	3.4.11.-	COG2309	Aminopeptidase PepS
ADMNKHGO_00512	CDS	807	pepS_2	3.4.11.-	COG2309	Aminopeptidase PepS
ADMNKHGO_00513	CDS	231				hypothetical protein
ADMNKHGO_00514	CDS	663	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
ADMNKHGO_00515	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
ADMNKHGO_00516	CDS	912	manZ_1		COG3716	PTS system mannose-specific EIID component
ADMNKHGO_00517	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
ADMNKHGO_00518	CDS	990	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
ADMNKHGO_00519	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
ADMNKHGO_00520	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
ADMNKHGO_00521	CDS	1419	adeQ		COG2252	Adenine permease AdeQ
ADMNKHGO_00522	CDS	708				hypothetical protein
ADMNKHGO_00523	CDS	948	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
ADMNKHGO_00524	CDS	1323	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
ADMNKHGO_00525	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
ADMNKHGO_00526	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
ADMNKHGO_00527	CDS	318				hypothetical protein
ADMNKHGO_00528	CDS	447	rplM			50S ribosomal protein L13
ADMNKHGO_00529	CDS	393	rpsI		COG0103	30S ribosomal protein S9
ADMNKHGO_00530	CDS	423	xerC_2			Tyrosine recombinase XerC
ADMNKHGO_00531	CDS	177				hypothetical protein
ADMNKHGO_00532	CDS	126				hypothetical protein
ADMNKHGO_00533	CDS	2214				hypothetical protein
ADMNKHGO_00534	CDS	477	bsaA			Glutathione peroxidase BsaA
ADMNKHGO_00535	CDS	3204		4.2.2.1		Hyaluronate lyase
ADMNKHGO_00536	CDS	216				IS200/IS605 family transposase ISStin10
ADMNKHGO_00537	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
ADMNKHGO_00538	CDS	1002	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
ADMNKHGO_00539	CDS	642				hypothetical protein
ADMNKHGO_00540	CDS	816	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
ADMNKHGO_00541	CDS	435				hypothetical protein
ADMNKHGO_00542	CDS	1191	ugl	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
ADMNKHGO_00543	CDS	492	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
ADMNKHGO_00544	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
ADMNKHGO_00545	CDS	819	manZ_2		COG3716	PTS system mannose-specific EIID component
ADMNKHGO_00546	CDS	294				hypothetical protein
ADMNKHGO_00547	CDS	1902				hypothetical protein
ADMNKHGO_00548	CDS	1002	kdgR		COG1609	HTH-type transcriptional regulator KdgR
ADMNKHGO_00549	CDS	336				hypothetical protein
ADMNKHGO_00550	CDS	243				hypothetical protein
ADMNKHGO_00551	CDS	195				hypothetical protein
ADMNKHGO_00552	CDS	951	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
ADMNKHGO_00553	CDS	318	ftsL			Cell division protein FtsL
ADMNKHGO_00554	CDS	2253	pbpX		COG0768	Penicillin-binding protein 2X
ADMNKHGO_00555	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
ADMNKHGO_00556	CDS	2106	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
ADMNKHGO_00557	CDS	351				hypothetical protein
ADMNKHGO_00558	CDS	483	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
ADMNKHGO_00559	CDS	1485				hypothetical protein
ADMNKHGO_00560	CDS	1608	dexB	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
ADMNKHGO_00561	CDS	174				hypothetical protein
ADMNKHGO_00562	CDS	1446	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
ADMNKHGO_00563	CDS	732	cpsB	3.1.3.48	COG4464	Tyrosine-protein phosphatase CpsB
ADMNKHGO_00564	CDS	693	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
ADMNKHGO_00565	CDS	690	cpsD	2.7.10.2		Tyrosine-protein kinase CpsD
ADMNKHGO_00566	CDS	1368				hypothetical protein
ADMNKHGO_00567	CDS	1179				hypothetical protein
ADMNKHGO_00568	CDS	1194				hypothetical protein
ADMNKHGO_00569	CDS	972	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
ADMNKHGO_00570	CDS	1233				hypothetical protein
ADMNKHGO_00571	CDS	1386				hypothetical protein
ADMNKHGO_00572	CDS	1149	tagF	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
ADMNKHGO_00573	CDS	1029				hypothetical protein
ADMNKHGO_00574	CDS	705		2.7.7.-	COG1213	CTP:phosphoglutamine cytidylyltransferase
ADMNKHGO_00575	CDS	834	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
ADMNKHGO_00576	CDS	870	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
ADMNKHGO_00577	CDS	594	rfbC	5.1.3.-		Protein RmlC 
ADMNKHGO_00578	CDS	1050	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
ADMNKHGO_00579	CDS	852	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
ADMNKHGO_00580	CDS	435				hypothetical protein
ADMNKHGO_00581	CDS	1983	sarA_2		COG4166	Oligopeptide-binding protein SarA
ADMNKHGO_00582	CDS	5304		3.2.1.97		Endo-alpha-N-acetylgalactosaminidase
ADMNKHGO_00583	CDS	2160	ponA		COG0744	Penicillin-binding protein 1A
ADMNKHGO_00584	CDS	597	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
ADMNKHGO_00585	CDS	528				hypothetical protein
ADMNKHGO_00586	CDS	342	gpsB		COG3599	Cell cycle protein GpsB
ADMNKHGO_00587	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
ADMNKHGO_00588	CDS	1395	mapZ			Mid-cell-anchored protein Z
ADMNKHGO_00589	CDS	1425	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
ADMNKHGO_00590	CDS	690	arlR_1		COG0745	Response regulator ArlR
ADMNKHGO_00591	CDS	999				hypothetical protein
ADMNKHGO_00592	CDS	1233				hypothetical protein
ADMNKHGO_00593	CDS	471				hypothetical protein
ADMNKHGO_00594	CDS	330				hypothetical protein
ADMNKHGO_00595	CDS	879	galK_1	2.7.1.6		Galactokinase
ADMNKHGO_00596	CDS	954				hypothetical protein
ADMNKHGO_00597	CDS	1008		2.7.4.2		Phosphomevalonate kinase
ADMNKHGO_00598	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
ADMNKHGO_00599	CDS	699	liaF		COG4758	Protein LiaF
ADMNKHGO_00600	CDS	996				hypothetical protein
ADMNKHGO_00601	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
ADMNKHGO_00602	CDS	243				hypothetical protein
ADMNKHGO_00603	CDS	240				hypothetical protein
ADMNKHGO_00604	CDS	906				hypothetical protein
ADMNKHGO_00605	CDS	1023				hypothetical protein
ADMNKHGO_00606	CDS	609				IS3 family transposase ISSpn11
ADMNKHGO_00607	CDS	138				hypothetical protein
ADMNKHGO_00608	CDS	168				hypothetical protein
ADMNKHGO_00609	CDS	270				hypothetical protein
ADMNKHGO_00610	CDS	1770				hypothetical protein
ADMNKHGO_00611	CDS	1956	mtlR			Transcriptional regulator MtlR
ADMNKHGO_00612	CDS	438	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
ADMNKHGO_00613	CDS	1137	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
ADMNKHGO_00614	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
ADMNKHGO_00615	CDS	2367	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
ADMNKHGO_00616	CDS	615	spsB	3.4.21.89		Signal peptidase IB
ADMNKHGO_00617	CDS	873	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
ADMNKHGO_00618	CDS	303				hypothetical protein
ADMNKHGO_00619	CDS	549				hypothetical protein
ADMNKHGO_00620	CDS	2337	mutS2	3.1.-.-		Endonuclease MutS2
ADMNKHGO_00621	CDS	1323	alsT		COG1115	Amino-acid carrier protein AlsT
ADMNKHGO_00622	CDS	549				hypothetical protein
ADMNKHGO_00623	CDS	900				hypothetical protein
ADMNKHGO_00624	CDS	1275	serS	6.1.1.11		Serine--tRNA ligase
ADMNKHGO_00625	CDS	372				hypothetical protein
ADMNKHGO_00626	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
ADMNKHGO_00627	CDS	786	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
ADMNKHGO_00628	CDS	435				hypothetical protein
ADMNKHGO_00629	CDS	975	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
ADMNKHGO_00630	CDS	225	acpA		COG0236	Acyl carrier protein
ADMNKHGO_00631	CDS	975		1.6.5.11	COG2070	NADH:quinone reductase
ADMNKHGO_00632	CDS	921	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
ADMNKHGO_00633	CDS	732	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ADMNKHGO_00634	CDS	1236	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
ADMNKHGO_00635	CDS	486	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
ADMNKHGO_00636	CDS	423	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
ADMNKHGO_00637	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
ADMNKHGO_00638	CDS	867	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
ADMNKHGO_00639	CDS	768	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
ADMNKHGO_00640	CDS	186				hypothetical protein
ADMNKHGO_00641	CDS	252				hypothetical protein
ADMNKHGO_00642	CDS	270				hypothetical protein
ADMNKHGO_00643	CDS	423	nusB		COG0781	Transcription antitermination protein NusB
ADMNKHGO_00644	CDS	390				putative protein
ADMNKHGO_00645	CDS	561	efp			Elongation factor P
ADMNKHGO_00646	CDS	1443	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
ADMNKHGO_00647	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
ADMNKHGO_00648	CDS	303	gatC_1	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
ADMNKHGO_00649	CDS	1545	prfC			Peptide chain release factor 3
ADMNKHGO_00650	CDS	486	glyE_1			Glycosyltransferase GlyE
ADMNKHGO_00651	CDS	189	rpmB		COG0227	50S ribosomal protein L28
ADMNKHGO_00652	CDS	366				putative protein
ADMNKHGO_00653	CDS	1668				putative protein
ADMNKHGO_00654	CDS	1701	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
ADMNKHGO_00655	CDS	477	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
ADMNKHGO_00656	CDS	1023	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
ADMNKHGO_00657	CDS	237				hypothetical protein
ADMNKHGO_00658	CDS	357				hypothetical protein
ADMNKHGO_00659	CDS	1251	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
ADMNKHGO_00660	CDS	216				hypothetical protein
ADMNKHGO_00661	CDS	741	glnQ_2			Glutamine transport ATP-binding protein GlnQ
ADMNKHGO_00662	CDS	1566				hypothetical protein
ADMNKHGO_00663	CDS	1890				hypothetical protein
ADMNKHGO_00664	CDS	972				hypothetical protein
ADMNKHGO_00665	CDS	846	uppP	3.6.1.27		Undecaprenyl-diphosphatase
ADMNKHGO_00666	CDS	1062	dinB	2.7.7.7	COG0389	DNA polymerase IV
ADMNKHGO_00667	CDS	2325	pflB	2.3.1.54		Formate acetyltransferase
ADMNKHGO_00668	CDS	219				hypothetical protein
ADMNKHGO_00669	CDS	285				hypothetical protein
ADMNKHGO_00670	CDS	171				hypothetical protein
ADMNKHGO_00671	CDS	189				hypothetical protein
ADMNKHGO_00672	CDS	225	lacE_1			PTS system lactose-specific EIICB component
ADMNKHGO_00673	CDS	1440	trkG		COG0168	Trk system potassium uptake protein TrkG
ADMNKHGO_00674	CDS	1350	trkA		COG0569	Trk system potassium uptake protein TrkA
ADMNKHGO_00675	CDS	849	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
ADMNKHGO_00676	CDS	549				hypothetical protein
ADMNKHGO_00677	CDS	258				hypothetical protein
ADMNKHGO_00678	CDS	1683	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
ADMNKHGO_00679	CDS	831	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
ADMNKHGO_00680	CDS	504	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
ADMNKHGO_00681	CDS	564	ribU		COG3601	Riboflavin transporter RibU
ADMNKHGO_00682	CDS	651				hypothetical protein
ADMNKHGO_00683	CDS	390				hypothetical protein
ADMNKHGO_00684	CDS	450				hypothetical protein
ADMNKHGO_00685	CDS	588	rpoE			putative DNA-directed RNA polymerase subunit delta
ADMNKHGO_00686	CDS	1608	pyrG	6.3.4.2	COG0504	CTP synthase
ADMNKHGO_00687	CDS	1632				hypothetical protein
ADMNKHGO_00688	CDS	4911				hypothetical protein
ADMNKHGO_00689	CDS	1197	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
ADMNKHGO_00690	CDS	528				hypothetical protein
ADMNKHGO_00691	CDS	357	glnR		COG0789	HTH-type transcriptional regulator GlnR
ADMNKHGO_00692	CDS	1347	glnA	6.3.1.2	COG0174	Glutamine synthetase
ADMNKHGO_00693	CDS	150				hypothetical protein
ADMNKHGO_00694	CDS	1371				hypothetical protein
ADMNKHGO_00695	CDS	480				hypothetical protein
ADMNKHGO_00696	CDS	381				hypothetical protein
ADMNKHGO_00697	CDS	222				hypothetical protein
ADMNKHGO_00698	CDS	315	trxA		COG0526	Thioredoxin
ADMNKHGO_00699	CDS	534	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
ADMNKHGO_00700	CDS	669	aqpZ2			Aquaporin Z 2
ADMNKHGO_00701	CDS	792				hypothetical protein
ADMNKHGO_00702	CDS	156				hypothetical protein
ADMNKHGO_00703	CDS	1797	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
ADMNKHGO_00704	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
ADMNKHGO_00705	CDS	951	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
ADMNKHGO_00706	CDS	1017				hypothetical protein
ADMNKHGO_00707	CDS	2244				hypothetical protein
ADMNKHGO_00708	CDS	1035				hypothetical protein
ADMNKHGO_00709	CDS	159				hypothetical protein
ADMNKHGO_00710	CDS	1089				hypothetical protein
ADMNKHGO_00711	CDS	471				hypothetical protein
ADMNKHGO_00712	CDS	453				hypothetical protein
ADMNKHGO_00713	CDS	180				hypothetical protein
ADMNKHGO_00714	CDS	240				hypothetical protein
ADMNKHGO_00715	CDS	1272			COG2256	putative AAA domain-containing protein
ADMNKHGO_00716	tRNA	76				tRNA-Lys(ctt)
ADMNKHGO_00717	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
ADMNKHGO_00718	CDS	1617				hypothetical protein
ADMNKHGO_00719	CDS	891				hypothetical protein
ADMNKHGO_00720	CDS	918	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
ADMNKHGO_00721	CDS	1002	rbsR		COG1609	Ribose operon repressor
ADMNKHGO_00722	CDS	1482				Putative trans-acting regulator
ADMNKHGO_00723	CDS	165				hypothetical protein
