locus_tag	ftype	length_bp	gene	EC_number	COG	product
OLAMIPOM_00347	CDS	612				hypothetical protein
OLAMIPOM_00348	CDS	705				hypothetical protein
OLAMIPOM_00349	CDS	1374	ftsA		COG0849	Cell division protein FtsA
OLAMIPOM_00350	CDS	1260	ftsZ		COG0206	Cell division protein FtsZ
OLAMIPOM_00351	CDS	672			COG0325	Pyridoxal phosphate homeostasis protein
OLAMIPOM_00352	CDS	540	sepF		COG1799	Cell division protein SepF
OLAMIPOM_00353	CDS	264				hypothetical protein
OLAMIPOM_00354	CDS	786				hypothetical protein
OLAMIPOM_00355	CDS	789	divIVA		COG3599	Cell division protein DivIVA
OLAMIPOM_00356	CDS	2793	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
OLAMIPOM_00357	CDS	363				hypothetical protein
OLAMIPOM_00358	CDS	189				hypothetical protein
OLAMIPOM_00359	CDS	693	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
OLAMIPOM_00360	CDS	2412				hypothetical protein
OLAMIPOM_00361	CDS	702			COG1136	putative ABC transporter ATP-binding protein
OLAMIPOM_00362	CDS	2709				hypothetical protein
OLAMIPOM_00363	CDS	492	tpx	1.11.1.15	COG2077	Thiol peroxidase
OLAMIPOM_00364	CDS	930	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
OLAMIPOM_00365	CDS	849	mntB			Manganese transport system membrane protein MntB
OLAMIPOM_00366	CDS	723	scaC	7.2.2.5	COG1121	Manganese import ATP-binding protein ScaC
OLAMIPOM_00367	CDS	1893	pepO	3.4.24.-	COG3590	Neutral endopeptidase
OLAMIPOM_00368	CDS	630		3.-.-.-		putative metallo-hydrolase
OLAMIPOM_00369	CDS	2223	relA			Bifunctional (p)ppGpp synthase/hydrolase RelA
OLAMIPOM_00370	CDS	444	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
OLAMIPOM_00371	CDS	114				hypothetical protein
OLAMIPOM_00372	CDS	651	dtxR			Diphtheria toxin repressor
OLAMIPOM_00373	CDS	843				hypothetical protein
OLAMIPOM_00374	CDS	438	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
OLAMIPOM_00375	CDS	252				hypothetical protein
OLAMIPOM_00376	CDS	1074				hypothetical protein
OLAMIPOM_00377	CDS	678	graR		COG0745	Response regulator protein GraR
OLAMIPOM_00378	CDS	975	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
OLAMIPOM_00379	CDS	1944	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
OLAMIPOM_00380	CDS	141				hypothetical protein
OLAMIPOM_00381	CDS	201				hypothetical protein
OLAMIPOM_00382	CDS	321				hypothetical protein
OLAMIPOM_00383	CDS	231				hypothetical protein
OLAMIPOM_00384	CDS	270	rpsO		COG0184	30S ribosomal protein S15
OLAMIPOM_00385	CDS	615				hypothetical protein
OLAMIPOM_00386	CDS	750	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
OLAMIPOM_00387	CDS	2337	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
OLAMIPOM_00388	CDS	1464	manR		COG1762	Transcriptional regulator ManR
OLAMIPOM_00389	CDS	429				hypothetical protein
OLAMIPOM_00390	CDS	450	mngA		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
OLAMIPOM_00391	CDS	312	manP		COG1299	PTS system mannose-specific EIIBCA component
OLAMIPOM_00392	CDS	1086	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
OLAMIPOM_00393	CDS	696	alsE	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
OLAMIPOM_00394	CDS	1971	tkt_1	2.2.1.1		Transketolase
OLAMIPOM_00395	CDS	276				hypothetical protein
OLAMIPOM_00396	CDS	168			COG3039	IS5 family transposase IS1515
OLAMIPOM_00397	CDS	252				hypothetical protein
OLAMIPOM_00398	CDS	378			COG3039	IS5 family transposase IS1515
OLAMIPOM_00399	CDS	105				hypothetical protein
OLAMIPOM_00400	CDS	678	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
OLAMIPOM_00401	CDS	798			COG0327	GTP cyclohydrolase 1 type 2 
OLAMIPOM_00402	CDS	1104	thiO	1.4.3.19		Glycine oxidase
OLAMIPOM_00403	CDS	1083	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
OLAMIPOM_00404	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
OLAMIPOM_00405	CDS	1443	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
OLAMIPOM_00406	CDS	843	yvgN	1.1.1.-	COG0656	Glyoxal reductase
OLAMIPOM_00407	CDS	843				hypothetical protein
OLAMIPOM_00408	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
OLAMIPOM_00409	CDS	2037	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
OLAMIPOM_00410	CDS	258				hypothetical protein
OLAMIPOM_00411	CDS	1245				hypothetical protein
OLAMIPOM_00412	CDS	606	urdA	1.3.99.33		Urocanate reductase
OLAMIPOM_00413	CDS	924	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
OLAMIPOM_00414	CDS	1380		1.6.99.3		putative NADH oxidase
OLAMIPOM_00415	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
OLAMIPOM_00416	CDS	582	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
OLAMIPOM_00417	CDS	648				hypothetical protein
OLAMIPOM_00418	CDS	447				hypothetical protein
OLAMIPOM_00419	CDS	495				hypothetical protein
OLAMIPOM_00420	CDS	513	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
OLAMIPOM_00421	CDS	357	mgsR		COG1393	Regulatory protein MgsR
OLAMIPOM_00422	CDS	801	yxeN			putative amino-acid permease protein YxeN
OLAMIPOM_00423	CDS	744	tcyN	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyN
OLAMIPOM_00424	CDS	225				hypothetical protein
OLAMIPOM_00425	CDS	912	trxB	1.8.1.9	COG0492	Thioredoxin reductase
OLAMIPOM_00426	CDS	729		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
OLAMIPOM_00427	CDS	612	def_1	3.5.1.88	COG0242	Peptide deformylase
OLAMIPOM_00428	CDS	297				hypothetical protein
OLAMIPOM_00429	CDS	462				hypothetical protein
OLAMIPOM_00430	CDS	300				hypothetical protein
OLAMIPOM_00431	CDS	828	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
OLAMIPOM_00432	CDS	636				hypothetical protein
OLAMIPOM_00433	CDS	726				hypothetical protein
OLAMIPOM_00434	CDS	936	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
OLAMIPOM_00435	CDS	897	yicL_1		COG0697	putative inner membrane transporter YicL
OLAMIPOM_00436	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
OLAMIPOM_00437	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
OLAMIPOM_00438	CDS	186				hypothetical protein
OLAMIPOM_00439	CDS	237				hypothetical protein
OLAMIPOM_00440	CDS	468				hypothetical protein
OLAMIPOM_00441	CDS	312				hypothetical protein
OLAMIPOM_00442	CDS	243				hypothetical protein
OLAMIPOM_00443	CDS	1365	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
OLAMIPOM_00444	CDS	696				hypothetical protein
OLAMIPOM_00445	CDS	585				hypothetical protein
OLAMIPOM_00446	CDS	1722	ndvA	7.5.2.3	COG1132	Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
OLAMIPOM_00447	CDS	1755	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OLAMIPOM_00448	CDS	993	rhaR			HTH-type transcriptional activator RhaR
OLAMIPOM_00449	CDS	1191				hypothetical protein
OLAMIPOM_00450	CDS	177				hypothetical protein
OLAMIPOM_00451	CDS	183				hypothetical protein
OLAMIPOM_00452	CDS	1287				hypothetical protein
OLAMIPOM_00453	CDS	240				hypothetical protein
OLAMIPOM_00454	CDS	522				hypothetical protein
OLAMIPOM_00455	CDS	735	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OLAMIPOM_00456	CDS	123				hypothetical protein
OLAMIPOM_00457	CDS	402				hypothetical protein
OLAMIPOM_00458	CDS	210				hypothetical protein
OLAMIPOM_00459	CDS	489				hypothetical protein
OLAMIPOM_00460	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
OLAMIPOM_00461	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
OLAMIPOM_00462	CDS	552				hypothetical protein
OLAMIPOM_00463	CDS	102				hypothetical protein
OLAMIPOM_00464	CDS	390				hypothetical protein
OLAMIPOM_00465	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
OLAMIPOM_00466	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
OLAMIPOM_00467	CDS	177	rpsU		COG0828	30S ribosomal protein S21
OLAMIPOM_00468	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
OLAMIPOM_00469	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
OLAMIPOM_00470	CDS	384				hypothetical protein
OLAMIPOM_00471	CDS	390				hypothetical protein
OLAMIPOM_00472	CDS	1131	hemW		COG0635	Heme chaperone HemW
OLAMIPOM_00473	CDS	738				hypothetical protein
OLAMIPOM_00474	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
OLAMIPOM_00475	CDS	618				hypothetical protein
OLAMIPOM_00476	CDS	402	spxA_2		COG1393	Regulatory protein Spx
OLAMIPOM_00477	CDS	279				hypothetical protein
OLAMIPOM_00478	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
OLAMIPOM_00479	CDS	1305	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
OLAMIPOM_00480	CDS	114				hypothetical protein
OLAMIPOM_00481	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
OLAMIPOM_00482	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
OLAMIPOM_00483	CDS	885				hypothetical protein
OLAMIPOM_00484	CDS	804	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
OLAMIPOM_00485	CDS	759	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
OLAMIPOM_00486	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
OLAMIPOM_00487	CDS	816	glnH_1		COG0834	Glutamine-binding periplasmic protein
OLAMIPOM_00488	CDS	1272	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
OLAMIPOM_00489	CDS	672	aldC	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
OLAMIPOM_00490	CDS	753				hypothetical protein
OLAMIPOM_00491	CDS	906	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
OLAMIPOM_00492	CDS	1158	potA_1	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
OLAMIPOM_00493	CDS	807	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
OLAMIPOM_00494	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
OLAMIPOM_00495	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
OLAMIPOM_00496	CDS	486				hypothetical protein
OLAMIPOM_00497	CDS	2619	alaS	6.1.1.7		Alanine--tRNA ligase
OLAMIPOM_00498	CDS	1455	amyS	3.2.1.1		Alpha-amylase
OLAMIPOM_00499	CDS	750	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
OLAMIPOM_00500	CDS	1635				hypothetical protein
OLAMIPOM_00501	CDS	1164	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
OLAMIPOM_00502	CDS	678	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
OLAMIPOM_00503	CDS	855	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
OLAMIPOM_00504	CDS	1068	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
OLAMIPOM_00505	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
OLAMIPOM_00506	CDS	1104				hypothetical protein
OLAMIPOM_00507	CDS	339				hypothetical protein
OLAMIPOM_00508	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
OLAMIPOM_00509	CDS	477	aroK	2.7.1.71	COG0703	Shikimate kinase
OLAMIPOM_00510	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
OLAMIPOM_00511	CDS	1275	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
OLAMIPOM_00512	CDS	837				hypothetical protein
OLAMIPOM_00513	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
OLAMIPOM_00514	CDS	987	glyG			Glycosyltransferase GlyG
OLAMIPOM_00515	CDS	1434				hypothetical protein
OLAMIPOM_00516	CDS	1035				hypothetical protein
OLAMIPOM_00517	CDS	738	mecA		COG4862	Adapter protein MecA
OLAMIPOM_00518	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
OLAMIPOM_00519	CDS	870	thrB	2.7.1.39	COG0083	Homoserine kinase
OLAMIPOM_00520	CDS	939	msrAB1		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB 1
OLAMIPOM_00521	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
OLAMIPOM_00522	CDS	1749		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
OLAMIPOM_00523	CDS	1197	tuf			Elongation factor Tu
OLAMIPOM_00524	CDS	870	gla		COG0580	Glycerol facilitator-aquaporin gla
OLAMIPOM_00525	CDS	522				hypothetical protein
OLAMIPOM_00526	CDS	1080				hypothetical protein
OLAMIPOM_00527	CDS	255				hypothetical protein
OLAMIPOM_00528	CDS	735				IS630 family transposase IS630-Spn1
OLAMIPOM_00529	CDS	1719	pgcA	5.4.2.2		Phosphoglucomutase
OLAMIPOM_00530	CDS	348				hypothetical protein
OLAMIPOM_00531	CDS	837	artP		COG0834	Arginine-binding extracellular protein ArtP
OLAMIPOM_00532	CDS	630	glnQ_2		COG1126	Glutamine transport ATP-binding protein GlnQ
OLAMIPOM_00533	CDS	642	yecS		COG0765	L-cystine transport system permease protein YecS
OLAMIPOM_00534	CDS	1230	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
OLAMIPOM_00535	CDS	1167			COG0628	Putative transport protein
OLAMIPOM_00536	CDS	1014	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
OLAMIPOM_00537	CDS	420	atpC		COG0355	ATP synthase epsilon chain
OLAMIPOM_00538	CDS	1407	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
OLAMIPOM_00539	CDS	879	atpG		COG0224	ATP synthase gamma chain
OLAMIPOM_00540	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
OLAMIPOM_00541	CDS	537	atpH		COG0712	ATP synthase subunit delta
OLAMIPOM_00542	CDS	495	atpF		COG0711	ATP synthase subunit b
OLAMIPOM_00543	CDS	717	atpB		COG0356	ATP synthase subunit a
OLAMIPOM_00544	CDS	201	atpE		COG0636	ATP synthase subunit c
OLAMIPOM_00545	CDS	1008			COG2826	IS30 family transposase ISSpn8
OLAMIPOM_00546	CDS	429				hypothetical protein
OLAMIPOM_00547	CDS	123				hypothetical protein
OLAMIPOM_00548	CDS	483	greA			Transcription elongation factor GreA
OLAMIPOM_00549	CDS	1656	mltG	4.2.2.-		Endolytic murein transglycosylase
OLAMIPOM_00550	CDS	495				hypothetical protein
OLAMIPOM_00551	CDS	465				hypothetical protein
OLAMIPOM_00552	CDS	1335	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
OLAMIPOM_00553	CDS	618				hypothetical protein
OLAMIPOM_00554	CDS	3099	rapA	3.6.4.-		RNA polymerase-associated protein RapA
OLAMIPOM_00555	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
OLAMIPOM_00556	CDS	1095	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
OLAMIPOM_00557	CDS	153	lmrA_1	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
OLAMIPOM_00558	CDS	1155	lmrA_2	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
OLAMIPOM_00559	CDS	234				hypothetical protein
OLAMIPOM_00560	CDS	1959	sarA_2		COG4166	Oligopeptide-binding protein SarA
OLAMIPOM_00561	CDS	1623	murJ		COG2244	Lipid II flippase MurJ
OLAMIPOM_00562	CDS	1446	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
OLAMIPOM_00563	CDS	195				hypothetical protein
OLAMIPOM_00564	CDS	504				hypothetical protein
OLAMIPOM_00565	CDS	513				hypothetical protein
OLAMIPOM_00566	CDS	936	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
OLAMIPOM_00567	CDS	300				hypothetical protein
OLAMIPOM_00568	CDS	750	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
OLAMIPOM_00569	CDS	360	yugI		COG1098	General stress protein 13
OLAMIPOM_00570	CDS	1401				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
OLAMIPOM_00571	CDS	240	rpsR		COG0238	30S ribosomal protein S18
OLAMIPOM_00572	CDS	471	ssb_1		COG0629	Single-stranded DNA-binding protein
OLAMIPOM_00573	CDS	291	rpsF		COG0360	30S ribosomal protein S6
OLAMIPOM_00574	CDS	1344	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
OLAMIPOM_00575	CDS	225				hypothetical protein
OLAMIPOM_00576	CDS	1188	aspB	2.6.1.14	COG0436	Asparagine--oxo-acid transaminase
OLAMIPOM_00577	CDS	432				hypothetical protein
OLAMIPOM_00578	CDS	549				hypothetical protein
OLAMIPOM_00579	CDS	729	yaaA		COG3022	Peroxide stress resistance protein YaaA
OLAMIPOM_00580	CDS	165				hypothetical protein
OLAMIPOM_00581	CDS	1596				hypothetical protein
OLAMIPOM_00582	CDS	411	def_2	3.5.1.88	COG0242	Peptide deformylase
OLAMIPOM_00583	CDS	792	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
OLAMIPOM_00584	CDS	2697		7.2.2.10		Calcium-transporting ATPase 1
OLAMIPOM_00585	CDS	1185	fieF			Ferrous-iron efflux pump FieF
OLAMIPOM_00586	CDS	1872	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
OLAMIPOM_00587	CDS	1185	cca	2.7.7.72		CCA-adding enzyme
OLAMIPOM_00588	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
OLAMIPOM_00589	CDS	849			COG1307	DegV domain-containing protein
OLAMIPOM_00590	CDS	375				hypothetical protein
OLAMIPOM_00591	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
OLAMIPOM_00592	CDS	780				hypothetical protein
OLAMIPOM_00593	CDS	858	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
OLAMIPOM_00594	CDS	969	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
OLAMIPOM_00595	CDS	912	whiA		COG1481	putative cell division protein WhiA
OLAMIPOM_00596	CDS	978			COG0391	Putative gluconeogenesis factor
OLAMIPOM_00597	CDS	891	yvcJ		COG1660	Nucleotide-binding protein YvcJ
OLAMIPOM_00598	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
OLAMIPOM_00599	CDS	588	engB		COG0218	putative GTP-binding protein EngB
OLAMIPOM_00600	CDS	1233	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
OLAMIPOM_00601	CDS	171				hypothetical protein
OLAMIPOM_00602	CDS	507	dhfR	1.5.1.3	COG0262	Dihydrofolate reductase
OLAMIPOM_00603	CDS	519	dps	1.16.-.-	COG0783	DNA protection during starvation protein
OLAMIPOM_00604	CDS	1473				hypothetical protein
OLAMIPOM_00605	CDS	759	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
OLAMIPOM_00606	CDS	678	dnaD		COG3935	DNA replication protein DnaD
OLAMIPOM_00607	CDS	945	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
OLAMIPOM_00608	CDS	513	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
OLAMIPOM_00609	CDS	759	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
OLAMIPOM_00610	CDS	1131	msmX_2	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
OLAMIPOM_00611	tRNA	88				tRNA-Leu(aag)
OLAMIPOM_00612	CDS	576				hypothetical protein
OLAMIPOM_00613	CDS	789	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
OLAMIPOM_00614	CDS	1575	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
OLAMIPOM_00615	CDS	1227	yhjX			putative MFS-type transporter YhjX
OLAMIPOM_00616	CDS	1317	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
OLAMIPOM_00617	CDS	1344	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
OLAMIPOM_00618	CDS	783	gatD	6.3.5.13	COG3442	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
OLAMIPOM_00619	CDS	1083	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
OLAMIPOM_00620	CDS	462	hmpT		COG4720	Thiamine precursor transporter HmpT
OLAMIPOM_00621	CDS	774	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
OLAMIPOM_00622	CDS	750	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
OLAMIPOM_00623	CDS	1152				hypothetical protein
OLAMIPOM_00624	CDS	630				hypothetical protein
OLAMIPOM_00625	CDS	339				hypothetical protein
OLAMIPOM_00626	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
OLAMIPOM_00627	CDS	477				hypothetical protein
OLAMIPOM_00628	CDS	213				hypothetical protein
OLAMIPOM_00629	CDS	984	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
OLAMIPOM_00630	CDS	1020	lnpD	5.1.3.2		UDP-glucose 4-epimerase
OLAMIPOM_00631	CDS	291			COG3039	IS5 family transposase ISSpn7
OLAMIPOM_00632	CDS	183			COG3039	IS5 family transposase ISSpn7
OLAMIPOM_00633	CDS	303				hypothetical protein
OLAMIPOM_00634	CDS	273				hypothetical protein
OLAMIPOM_00635	CDS	1824	lepA	3.6.5.-		Elongation factor 4
OLAMIPOM_00636	CDS	729	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
OLAMIPOM_00637	CDS	1668	recN		COG0497	DNA repair protein RecN
OLAMIPOM_00638	CDS	432	argR_1		COG1438	Arginine repressor
OLAMIPOM_00639	CDS	816	tlyA		COG1189	Hemolysin A
OLAMIPOM_00640	CDS	876		2.5.1.10		Farnesyl diphosphate synthase
OLAMIPOM_00641	CDS	213	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
OLAMIPOM_00642	CDS	1341	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
OLAMIPOM_00643	CDS	639	udk_2	2.7.1.48	COG0572	Uridine kinase
OLAMIPOM_00644	CDS	303				hypothetical protein
OLAMIPOM_00645	CDS	96				hypothetical protein
OLAMIPOM_00646	CDS	879	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
OLAMIPOM_00647	CDS	1275				hypothetical protein
OLAMIPOM_00648	CDS	1116		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
OLAMIPOM_00649	CDS	123	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
OLAMIPOM_00650	CDS	798				hypothetical protein
OLAMIPOM_00651	CDS	744	strA	3.4.22.-	COG3764	Sortase A
OLAMIPOM_00652	CDS	2469	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
OLAMIPOM_00653	CDS	987	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
OLAMIPOM_00654	CDS	3255				hypothetical protein
OLAMIPOM_00655	CDS	1872				hypothetical protein
OLAMIPOM_00656	CDS	264				hypothetical protein
OLAMIPOM_00657	CDS	243				hypothetical protein
OLAMIPOM_00658	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
OLAMIPOM_00659	CDS	1350	walK	2.7.13.3		Sensor histidine kinase WalK
OLAMIPOM_00660	CDS	705	walR		COG0745	Transcriptional regulatory protein WalR
OLAMIPOM_00661	CDS	1176	mutY	3.2.2.31		Adenine DNA glycosylase
OLAMIPOM_00662	CDS	1671	fhs1	6.3.4.3		Formate--tetrahydrofolate ligase 1
OLAMIPOM_00663	CDS	690	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
OLAMIPOM_00664	CDS	552	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
OLAMIPOM_00665	CDS	564	panT		COG4684	Pantothenic acid transporter PanT
OLAMIPOM_00666	CDS	528	niaX			Niacin transporter NiaX
OLAMIPOM_00667	CDS	516	niaR		COG1827	putative transcription repressor NiaR
OLAMIPOM_00668	CDS	468	nudC	3.6.1.22		NADH pyrophosphatase
OLAMIPOM_00669	CDS	489	mshD_1	2.3.1.189		Mycothiol acetyltransferase
OLAMIPOM_00670	CDS	528				hypothetical protein
OLAMIPOM_00671	CDS	1989	uvrB		COG0556	UvrABC system protein B
OLAMIPOM_00672	CDS	954				hypothetical protein
OLAMIPOM_00673	CDS	2166	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
OLAMIPOM_00674	CDS	741	artM		COG1126	Arginine transport ATP-binding protein ArtM
OLAMIPOM_00675	CDS	1488	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
OLAMIPOM_00676	CDS	1290	ftsY			Signal recognition particle receptor FtsY
OLAMIPOM_00677	CDS	819	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
OLAMIPOM_00678	CDS	795	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
OLAMIPOM_00679	CDS	3540	smc_1		COG1196	Chromosome partition protein Smc
OLAMIPOM_00680	CDS	699	rnc	3.1.26.3	COG0571	Ribonuclease 3
OLAMIPOM_00681	tRNA	74				tRNA-Arg(ccg)
OLAMIPOM_00682	CDS	987	guaC	1.7.1.7	COG0516	GMP reductase
OLAMIPOM_00683	CDS	1338				hypothetical protein
OLAMIPOM_00684	CDS	1932				hypothetical protein
OLAMIPOM_00685	CDS	171				hypothetical protein
OLAMIPOM_00686	CDS	267				hypothetical protein
OLAMIPOM_00687	CDS	360	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
