locus_tag	ftype	length_bp	gene	EC_number	COG	product
DFCDMKEF_00352	CDS	438				hypothetical protein
DFCDMKEF_00353	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
DFCDMKEF_00354	CDS	315				ISL3 family transposase ISSsu6
DFCDMKEF_00355	CDS	930				hypothetical protein
DFCDMKEF_00356	CDS	555				hypothetical protein
DFCDMKEF_00357	CDS	444	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
DFCDMKEF_00358	CDS	876				hypothetical protein
DFCDMKEF_00359	CDS	1617	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
DFCDMKEF_00360	CDS	165				hypothetical protein
DFCDMKEF_00361	CDS	411				hypothetical protein
DFCDMKEF_00362	CDS	750	btrD	3.5.1.112		2'-N-acetylparomamine deacetylase
DFCDMKEF_00363	CDS	1173	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
DFCDMKEF_00364	CDS	864				hypothetical protein
DFCDMKEF_00365	CDS	234				hypothetical protein
DFCDMKEF_00366	CDS	678				hypothetical protein
DFCDMKEF_00367	CDS	666				hypothetical protein
DFCDMKEF_00368	CDS	1227				hypothetical protein
DFCDMKEF_00369	CDS	657				hypothetical protein
DFCDMKEF_00370	CDS	324				hypothetical protein
DFCDMKEF_00371	CDS	831	tcyA		COG0834	L-cystine-binding protein TcyA
DFCDMKEF_00372	CDS	855	metQ		COG1464	D-methionine-binding lipoprotein MetQ
DFCDMKEF_00373	CDS	1374	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
DFCDMKEF_00374	CDS	1062	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
DFCDMKEF_00375	CDS	693	metP		COG2011	Methionine import system permease protein MetP
DFCDMKEF_00376	CDS	570				hypothetical protein
DFCDMKEF_00377	CDS	615				hypothetical protein
DFCDMKEF_00378	CDS	1683				hypothetical protein
DFCDMKEF_00379	CDS	1287	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
DFCDMKEF_00380	CDS	534				hypothetical protein
DFCDMKEF_00381	CDS	471			COG1780	Putative NrdI-like protein
DFCDMKEF_00382	CDS	1263				hypothetical protein
DFCDMKEF_00383	CDS	459				hypothetical protein
DFCDMKEF_00384	CDS	441			COG3279	putative HTH-type transcriptional regulator
DFCDMKEF_00385	CDS	1950	mutL		COG0323	DNA mismatch repair protein MutL
DFCDMKEF_00386	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
DFCDMKEF_00387	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
DFCDMKEF_00388	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
DFCDMKEF_00389	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
DFCDMKEF_00390	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
DFCDMKEF_00391	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
DFCDMKEF_00392	CDS	678				hypothetical protein
DFCDMKEF_00393	CDS	1032	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
DFCDMKEF_00394	CDS	684				hypothetical protein
DFCDMKEF_00395	CDS	945				hypothetical protein
DFCDMKEF_00396	CDS	2832	uvrA			UvrABC system protein A
DFCDMKEF_00397	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
DFCDMKEF_00398	CDS	399	spxA_1		COG1393	Regulatory protein Spx
DFCDMKEF_00399	CDS	570				hypothetical protein
DFCDMKEF_00400	CDS	267				hypothetical protein
DFCDMKEF_00401	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
DFCDMKEF_00402	CDS	306				hypothetical protein
DFCDMKEF_00403	CDS	387				hypothetical protein
DFCDMKEF_00404	CDS	1251	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
DFCDMKEF_00405	CDS	459				hypothetical protein
DFCDMKEF_00406	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
DFCDMKEF_00407	CDS	144				hypothetical protein
DFCDMKEF_00408	CDS	1539				hypothetical protein
DFCDMKEF_00409	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
DFCDMKEF_00410	CDS	141				hypothetical protein
DFCDMKEF_00411	CDS	507				hypothetical protein
DFCDMKEF_00412	CDS	591				hypothetical protein
DFCDMKEF_00413	CDS	627	udk_1	2.7.1.48		Uridine kinase
DFCDMKEF_00414	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
DFCDMKEF_00415	CDS	627	rplC		COG0087	50S ribosomal protein L3
DFCDMKEF_00416	CDS	624	rplD		COG0088	50S ribosomal protein L4
DFCDMKEF_00417	CDS	297	rplW			50S ribosomal protein L23
DFCDMKEF_00418	CDS	834	rplB		COG0090	50S ribosomal protein L2
DFCDMKEF_00419	CDS	282	rpsS		COG0185	30S ribosomal protein S19
DFCDMKEF_00420	CDS	345	rplV		COG0091	50S ribosomal protein L22
DFCDMKEF_00421	CDS	654	rpsC		COG0092	30S ribosomal protein S3
DFCDMKEF_00422	CDS	414	rplP		COG0197	50S ribosomal protein L16
DFCDMKEF_00423	CDS	207	rpmC		COG0255	50S ribosomal protein L29
DFCDMKEF_00424	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
DFCDMKEF_00425	CDS	369	rplN		COG0093	50S ribosomal protein L14
DFCDMKEF_00426	CDS	306	rplX		COG0198	50S ribosomal protein L24
DFCDMKEF_00427	CDS	543	rplE		COG0094	50S ribosomal protein L5
DFCDMKEF_00428	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
DFCDMKEF_00429	CDS	399	rpsH			30S ribosomal protein S8
DFCDMKEF_00430	CDS	537	rplF		COG0097	50S ribosomal protein L6
DFCDMKEF_00431	CDS	357	rplR		COG0256	50S ribosomal protein L18
DFCDMKEF_00432	CDS	495	rpsE			30S ribosomal protein S5
DFCDMKEF_00433	CDS	183	rpmD		COG1841	50S ribosomal protein L30
DFCDMKEF_00434	CDS	441	rplO			50S ribosomal protein L15
DFCDMKEF_00435	CDS	1311	secY			Protein translocase subunit SecY
DFCDMKEF_00436	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
DFCDMKEF_00437	CDS	219	infA		COG0361	Translation initiation factor IF-1
DFCDMKEF_00438	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
DFCDMKEF_00439	CDS	366	rpsM		COG0099	30S ribosomal protein S13
DFCDMKEF_00440	CDS	384	rpsK			30S ribosomal protein S11
DFCDMKEF_00441	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
DFCDMKEF_00442	CDS	387	rplQ		COG0203	50S ribosomal protein L17
DFCDMKEF_00443	CDS	267				hypothetical protein
DFCDMKEF_00444	CDS	1338				hypothetical protein
DFCDMKEF_00445	CDS	693	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
DFCDMKEF_00446	CDS	1023				hypothetical protein
DFCDMKEF_00447	CDS	627				hypothetical protein
DFCDMKEF_00448	CDS	1092	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
DFCDMKEF_00449	CDS	450				hypothetical protein
DFCDMKEF_00450	CDS	609			COG1840	putative protein
DFCDMKEF_00451	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
DFCDMKEF_00452	CDS	747	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
DFCDMKEF_00453	CDS	981	sorC		COG2390	Sorbitol operon regulator
DFCDMKEF_00454	CDS	321	licA_1		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
DFCDMKEF_00455	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
DFCDMKEF_00456	CDS	1299	licC_2		COG1455	Lichenan permease IIC component
DFCDMKEF_00457	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
DFCDMKEF_00458	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
DFCDMKEF_00459	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
DFCDMKEF_00460	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
DFCDMKEF_00461	CDS	696				hypothetical protein
DFCDMKEF_00462	CDS	417				hypothetical protein
DFCDMKEF_00463	CDS	999	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
DFCDMKEF_00464	CDS	426				hypothetical protein
DFCDMKEF_00465	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
DFCDMKEF_00466	CDS	804				hypothetical protein
DFCDMKEF_00467	CDS	1260		3.4.24.-		Putative zinc metalloprotease
DFCDMKEF_00468	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
DFCDMKEF_00469	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
DFCDMKEF_00470	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
DFCDMKEF_00471	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
DFCDMKEF_00472	CDS	3843	glgX_1	3.2.1.196		Glycogen debranching enzyme
DFCDMKEF_00473	CDS	414	rpsL		COG0048	30S ribosomal protein S12
DFCDMKEF_00474	CDS	471	rpsG		COG0049	30S ribosomal protein S7
DFCDMKEF_00475	CDS	2082	fus			Elongation factor G
DFCDMKEF_00476	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
DFCDMKEF_00477	CDS	264				hypothetical protein
DFCDMKEF_00478	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
DFCDMKEF_00479	CDS	153				hypothetical protein
DFCDMKEF_00480	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
DFCDMKEF_00481	CDS	231				hypothetical protein
DFCDMKEF_00482	CDS	450				hypothetical protein
DFCDMKEF_00483	CDS	759	yjjP		COG2966	Inner membrane protein YjjP
DFCDMKEF_00484	CDS	1980	stkP	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
DFCDMKEF_00485	CDS	741	phpP	3.1.3.16	COG0631	Protein phosphatase PhpP
DFCDMKEF_00486	CDS	1314	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
DFCDMKEF_00487	CDS	936	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
DFCDMKEF_00488	CDS	2397	priA	3.6.4.-	COG1198	Primosomal protein N'
DFCDMKEF_00489	CDS	315	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
DFCDMKEF_00490	CDS	627	gmk	2.7.4.8		Guanylate kinase
DFCDMKEF_00491	CDS	1614	rny	3.1.-.-	COG1418	Ribonuclease Y
DFCDMKEF_00492	CDS	2748				hypothetical protein
DFCDMKEF_00493	CDS	1098	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
DFCDMKEF_00494	CDS	747	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DFCDMKEF_00495	CDS	354	rsfS		COG0799	Ribosomal silencing factor RsfS
DFCDMKEF_00496	CDS	501	sttH	3.5.2.19		Streptothricin hydrolase
DFCDMKEF_00497	CDS	594				hypothetical protein
DFCDMKEF_00498	CDS	630	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
DFCDMKEF_00499	CDS	312	yhbY		COG1534	RNA-binding protein YhbY
DFCDMKEF_00500	CDS	1107	yqeH		COG1161	putative protein YqeH
DFCDMKEF_00501	CDS	528	gph_1	3.1.3.18		Phosphoglycolate phosphatase
DFCDMKEF_00502	CDS	909				hypothetical protein
DFCDMKEF_00503	CDS	561	ykuT		COG0668	putative MscS family protein YkuT
DFCDMKEF_00504	CDS	960	sstT		COG3633	Serine/threonine transporter SstT
DFCDMKEF_00505	CDS	954				hypothetical protein
DFCDMKEF_00506	CDS	381				hypothetical protein
DFCDMKEF_00507	CDS	222				hypothetical protein
DFCDMKEF_00508	CDS	315	trxA		COG0526	Thioredoxin
DFCDMKEF_00509	CDS	534	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
DFCDMKEF_00510	CDS	633	aqpZ2			Aquaporin Z 2
DFCDMKEF_00511	CDS	792				hypothetical protein
DFCDMKEF_00512	CDS	156				hypothetical protein
DFCDMKEF_00513	CDS	1797	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
DFCDMKEF_00514	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
DFCDMKEF_00515	CDS	954	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
DFCDMKEF_00516	CDS	429				hypothetical protein
DFCDMKEF_00517	CDS	1089				hypothetical protein
DFCDMKEF_00518	CDS	471				hypothetical protein
DFCDMKEF_00519	CDS	453				hypothetical protein
DFCDMKEF_00520	CDS	180				hypothetical protein
DFCDMKEF_00521	CDS	240				hypothetical protein
DFCDMKEF_00522	CDS	1272			COG2256	putative AAA domain-containing protein
DFCDMKEF_00523	tRNA	76				tRNA-Lys(ctt)
DFCDMKEF_00524	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
DFCDMKEF_00525	CDS	846	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
DFCDMKEF_00526	CDS	903	lacF_3			Lactose transport system permease protein LacF
DFCDMKEF_00527	CDS	1311	dasA		COG1653	Diacetylchitobiose binding protein DasA
DFCDMKEF_00528	CDS	996	degA_2		COG1609	HTH-type transcriptional regulator DegA
DFCDMKEF_00529	CDS	1482				Putative trans-acting regulator
DFCDMKEF_00530	CDS	165				hypothetical protein
DFCDMKEF_00531	CDS	567				hypothetical protein
DFCDMKEF_00532	CDS	171				hypothetical protein
DFCDMKEF_00533	CDS	609				hypothetical protein
DFCDMKEF_00534	CDS	204				hypothetical protein
DFCDMKEF_00535	CDS	771				hypothetical protein
DFCDMKEF_00536	CDS	447		1.8.3.7	COG1262	Formylglycine-generating enzyme
DFCDMKEF_00537	CDS	603				hypothetical protein
DFCDMKEF_00538	CDS	318	celD			PTS system cellobiose-specific EIIA component
DFCDMKEF_00539	CDS	318	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
DFCDMKEF_00540	CDS	897				hypothetical protein
DFCDMKEF_00541	CDS	1263	licC_3		COG1455	Lichenan permease IIC component
DFCDMKEF_00542	CDS	1179	nagC_2		COG1940	N-acetylglucosamine repressor
DFCDMKEF_00543	CDS	447				hypothetical protein
DFCDMKEF_00544	CDS	660				hypothetical protein
DFCDMKEF_00545	CDS	1152				hypothetical protein
DFCDMKEF_00546	CDS	732				hypothetical protein
DFCDMKEF_00547	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
DFCDMKEF_00548	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
DFCDMKEF_00549	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
DFCDMKEF_00550	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
DFCDMKEF_00551	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
DFCDMKEF_00552	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
DFCDMKEF_00553	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
DFCDMKEF_00554	CDS	1002	ccpA_1		COG1609	Catabolite control protein A
DFCDMKEF_00555	CDS	369				hypothetical protein
DFCDMKEF_00556	CDS	711				hypothetical protein
DFCDMKEF_00557	CDS	1692				hypothetical protein
DFCDMKEF_00558	CDS	1011	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DFCDMKEF_00559	CDS	1068				hypothetical protein
DFCDMKEF_00560	CDS	660				hypothetical protein
DFCDMKEF_00561	CDS	297				hypothetical protein
DFCDMKEF_00562	CDS	2127	pfbA		COG5434	Plasmin and fibronectin-binding protein A
DFCDMKEF_00563	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
DFCDMKEF_00564	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
DFCDMKEF_00565	CDS	1752	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
DFCDMKEF_00566	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
DFCDMKEF_00567	CDS	378				hypothetical protein
DFCDMKEF_00568	CDS	270				hypothetical protein
DFCDMKEF_00569	CDS	228				hypothetical protein
DFCDMKEF_00570	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
DFCDMKEF_00571	CDS	144				hypothetical protein
DFCDMKEF_00572	CDS	105				hypothetical protein
DFCDMKEF_00573	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
DFCDMKEF_00574	CDS	1263	pucK		COG2233	Uric acid permease PucK
DFCDMKEF_00575	CDS	867	dpnB	3.1.21.4		Type-2 restriction enzyme DpnII
DFCDMKEF_00576	CDS	771	dpnA	2.1.1.72		Modification methylase DpnIIB
DFCDMKEF_00577	CDS	855	dpnM	2.1.1.72		Modification methylase DpnIIA
DFCDMKEF_00578	CDS	405	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
DFCDMKEF_00579	CDS	1482	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
DFCDMKEF_00580	CDS	1179	galK_2	2.7.1.6	COG0153	Galactokinase
DFCDMKEF_00581	CDS	1008	melR		COG1609	HTH-type transcriptional repressor MelR
DFCDMKEF_00582	CDS	444	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
DFCDMKEF_00583	CDS	600	tdh	1.1.1.103		L-threonine 3-dehydrogenase
DFCDMKEF_00584	CDS	354	adhR		COG0789	HTH-type transcriptional regulator AdhR
DFCDMKEF_00585	CDS	891	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
DFCDMKEF_00586	CDS	537				hypothetical protein
DFCDMKEF_00587	CDS	807				hypothetical protein
DFCDMKEF_00588	CDS	1521				hypothetical protein
DFCDMKEF_00589	CDS	729	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
DFCDMKEF_00590	CDS	765				hypothetical protein
DFCDMKEF_00591	CDS	444				hypothetical protein
DFCDMKEF_00592	CDS	297				hypothetical protein
DFCDMKEF_00593	CDS	1065	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
DFCDMKEF_00594	CDS	702	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
DFCDMKEF_00595	CDS	960	yclN		COG4606	Petrobactin import system permease protein YclN
DFCDMKEF_00596	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
DFCDMKEF_00597	CDS	753	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
DFCDMKEF_00598	CDS	966	yclQ		COG4607	Petrobactin-binding protein YclQ
DFCDMKEF_00599	CDS	243			COG0759	Putative membrane protein insertion efficiency factor
DFCDMKEF_00600	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
DFCDMKEF_00601	CDS	570	scpB			Segregation and condensation protein B
DFCDMKEF_00602	CDS	729	scpA			Segregation and condensation protein A
DFCDMKEF_00603	CDS	735			COG0582	Tyrosine recombinase XerD-like protein
DFCDMKEF_00604	CDS	462				hypothetical protein
DFCDMKEF_00605	CDS	522				hypothetical protein
DFCDMKEF_00606	CDS	972		3.6.1.66		dITP/XTP pyrophosphatase
DFCDMKEF_00607	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
DFCDMKEF_00608	CDS	249				hypothetical protein
DFCDMKEF_00609	CDS	1626	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
DFCDMKEF_00610	CDS	1968				hypothetical protein
DFCDMKEF_00611	CDS	711	treR		COG2188	HTH-type transcriptional regulator TreR
DFCDMKEF_00612	CDS	237				ISL3 family transposase IS1167
DFCDMKEF_00613	CDS	258				ISL3 family transposase IS1167
DFCDMKEF_00614	CDS	288				hypothetical protein
DFCDMKEF_00615	CDS	528				ISL3 family transposase IS1167
DFCDMKEF_00616	CDS	927	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
DFCDMKEF_00617	CDS	1068	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
DFCDMKEF_00618	CDS	927	oppC		COG1173	Oligopeptide transport system permease protein OppC
DFCDMKEF_00619	CDS	1497				hypothetical protein
DFCDMKEF_00620	CDS	1980	amiA		COG4166	Oligopeptide-binding protein AmiA
DFCDMKEF_00621	CDS	1749		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
DFCDMKEF_00622	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
DFCDMKEF_00623	CDS	939	msrAB1		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB 1
DFCDMKEF_00624	CDS	870	thrB	2.7.1.39	COG0083	Homoserine kinase
DFCDMKEF_00625	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
DFCDMKEF_00626	CDS	738	mecA		COG4862	Adapter protein MecA
DFCDMKEF_00627	CDS	1035				hypothetical protein
DFCDMKEF_00628	CDS	1434				hypothetical protein
DFCDMKEF_00629	CDS	987	glyG			Glycosyltransferase GlyG
DFCDMKEF_00630	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
DFCDMKEF_00631	CDS	837				hypothetical protein
DFCDMKEF_00632	CDS	1275	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
DFCDMKEF_00633	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
DFCDMKEF_00634	CDS	477	aroK	2.7.1.71	COG0703	Shikimate kinase
DFCDMKEF_00635	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
DFCDMKEF_00636	CDS	339				hypothetical protein
DFCDMKEF_00637	CDS	1104				hypothetical protein
DFCDMKEF_00638	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
DFCDMKEF_00639	CDS	1068	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
DFCDMKEF_00640	CDS	855	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
DFCDMKEF_00641	CDS	678	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
DFCDMKEF_00642	CDS	1164	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
DFCDMKEF_00643	CDS	1635				hypothetical protein
DFCDMKEF_00644	CDS	750	ecsA_2		COG1131	ABC-type transporter ATP-binding protein EcsA
DFCDMKEF_00645	CDS	1455	amyS	3.2.1.1		Alpha-amylase
DFCDMKEF_00646	CDS	2619	alaS	6.1.1.7		Alanine--tRNA ligase
DFCDMKEF_00647	CDS	486				hypothetical protein
DFCDMKEF_00648	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
DFCDMKEF_00649	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
DFCDMKEF_00650	CDS	807	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
DFCDMKEF_00651	CDS	1158	potA_2	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
DFCDMKEF_00652	CDS	951	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
DFCDMKEF_00653	CDS	510				hypothetical protein
DFCDMKEF_00654	CDS	192				hypothetical protein
DFCDMKEF_00655	CDS	672	aldC	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
DFCDMKEF_00656	CDS	1272	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
DFCDMKEF_00657	CDS	816	glnH_1		COG0834	Glutamine-binding periplasmic protein
DFCDMKEF_00658	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
DFCDMKEF_00659	CDS	759	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
DFCDMKEF_00660	CDS	804	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
DFCDMKEF_00661	CDS	885				hypothetical protein
DFCDMKEF_00662	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
DFCDMKEF_00663	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
DFCDMKEF_00664	CDS	114				hypothetical protein
DFCDMKEF_00665	CDS	1305	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
DFCDMKEF_00666	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
DFCDMKEF_00667	CDS	279				hypothetical protein
DFCDMKEF_00668	CDS	402	spxA_2		COG1393	Regulatory protein Spx
DFCDMKEF_00669	CDS	618				hypothetical protein
DFCDMKEF_00670	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
DFCDMKEF_00671	CDS	738				hypothetical protein
DFCDMKEF_00672	CDS	1131	hemW		COG0635	Heme chaperone HemW
DFCDMKEF_00673	CDS	390				hypothetical protein
DFCDMKEF_00674	CDS	384				hypothetical protein
DFCDMKEF_00675	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
DFCDMKEF_00676	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
DFCDMKEF_00677	CDS	177	rpsU		COG0828	30S ribosomal protein S21
DFCDMKEF_00678	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
DFCDMKEF_00679	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
DFCDMKEF_00680	CDS	390				hypothetical protein
DFCDMKEF_00681	CDS	102				hypothetical protein
DFCDMKEF_00682	CDS	552				hypothetical protein
DFCDMKEF_00683	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
DFCDMKEF_00684	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
DFCDMKEF_00685	CDS	489				hypothetical protein
DFCDMKEF_00686	CDS	210				hypothetical protein
DFCDMKEF_00687	CDS	729				hypothetical protein
DFCDMKEF_00688	CDS	342				hypothetical protein
DFCDMKEF_00689	CDS	375				hypothetical protein
DFCDMKEF_00690	CDS	726				hypothetical protein
DFCDMKEF_00691	CDS	1287				hypothetical protein
DFCDMKEF_00692	CDS	183				hypothetical protein
DFCDMKEF_00693	CDS	189				hypothetical protein
DFCDMKEF_00694	CDS	1191				hypothetical protein
DFCDMKEF_00695	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
DFCDMKEF_00696	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
DFCDMKEF_00697	CDS	897	yicL_1		COG0697	putative inner membrane transporter YicL
DFCDMKEF_00698	CDS	936	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
DFCDMKEF_00699	CDS	726				hypothetical protein
DFCDMKEF_00700	CDS	636				hypothetical protein
DFCDMKEF_00701	CDS	828	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
