locus_tag	ftype	length_bp	gene	EC_number	COG	product
MJIIAAFK_00344	CDS	1881				hypothetical protein
MJIIAAFK_00345	CDS	243				hypothetical protein
MJIIAAFK_00346	CDS	855				hypothetical protein
MJIIAAFK_00347	CDS	360				hypothetical protein
MJIIAAFK_00348	CDS	2358				hypothetical protein
MJIIAAFK_00349	CDS	2814				hypothetical protein
MJIIAAFK_00350	CDS	567				hypothetical protein
MJIIAAFK_00351	CDS	411				hypothetical protein
MJIIAAFK_00352	CDS	6225				hypothetical protein
MJIIAAFK_00353	CDS	285				hypothetical protein
MJIIAAFK_00354	CDS	297				hypothetical protein
MJIIAAFK_00355	CDS	1584		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
MJIIAAFK_00356	CDS	864				hypothetical protein
MJIIAAFK_00357	CDS	642				hypothetical protein
MJIIAAFK_00358	CDS	1086				hypothetical protein
MJIIAAFK_00359	CDS	234				hypothetical protein
MJIIAAFK_00360	CDS	384				hypothetical protein
MJIIAAFK_00361	CDS	276				hypothetical protein
MJIIAAFK_00362	CDS	633				hypothetical protein
MJIIAAFK_00363	CDS	228				hypothetical protein
MJIIAAFK_00364	CDS	372	pezT	2.7.1.176		Toxin PezT
MJIIAAFK_00365	CDS	897	xerC_1		COG4974	Tyrosine recombinase XerC
MJIIAAFK_00366	CDS	573				hypothetical protein
MJIIAAFK_00367	CDS	1251				hypothetical protein
MJIIAAFK_00368	CDS	2070				hypothetical protein
MJIIAAFK_00369	CDS	1818	pcrA_1	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
MJIIAAFK_00370	CDS	1176				hypothetical protein
MJIIAAFK_00371	CDS	357				hypothetical protein
MJIIAAFK_00372	CDS	366				hypothetical protein
MJIIAAFK_00373	CDS	1824				hypothetical protein
MJIIAAFK_00374	CDS	249				hypothetical protein
MJIIAAFK_00375	CDS	864				hypothetical protein
MJIIAAFK_00376	CDS	114				hypothetical protein
MJIIAAFK_00377	CDS	315				hypothetical protein
MJIIAAFK_00378	CDS	384				hypothetical protein
MJIIAAFK_00379	CDS	1386				hypothetical protein
MJIIAAFK_00380	CDS	1206				hypothetical protein
MJIIAAFK_00381	CDS	222				hypothetical protein
MJIIAAFK_00382	CDS	498				hypothetical protein
MJIIAAFK_00383	CDS	507				hypothetical protein
MJIIAAFK_00384	CDS	2448				hypothetical protein
MJIIAAFK_00385	CDS	2112				hypothetical protein
MJIIAAFK_00386	CDS	1002				hypothetical protein
MJIIAAFK_00387	CDS	918				hypothetical protein
MJIIAAFK_00388	CDS	1920	tet(M)			tetracycline resistance ribosomal protection protein Tet(M)
MJIIAAFK_00389	CDS	174				hypothetical protein
MJIIAAFK_00390	CDS	255				hypothetical protein
MJIIAAFK_00391	CDS	324				hypothetical protein
MJIIAAFK_00392	CDS	381				hypothetical protein
MJIIAAFK_00393	CDS	234				hypothetical protein
MJIIAAFK_00394	CDS	588				hypothetical protein
MJIIAAFK_00395	CDS	810	murR			HTH-type transcriptional regulator MurR
MJIIAAFK_00396	CDS	702	nanE_2	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
MJIIAAFK_00397	CDS	918	nanA_3	4.1.3.3	COG0329	N-acetylneuraminate lyase
MJIIAAFK_00398	tRNA	98				tRNA-Phe(aaa)
MJIIAAFK_00399	CDS	459				hypothetical protein
MJIIAAFK_00400	CDS	2223	nanB_2	3.2.1.18	COG4409	Sialidase B
MJIIAAFK_00401	CDS	1110	yjhC_2	1.-.-.-	COG0673	putative oxidoreductase YjhC
MJIIAAFK_00402	CDS	891	bglK_2	2.7.1.85	COG1940	Beta-glucoside kinase
MJIIAAFK_00403	CDS	324				hypothetical protein
MJIIAAFK_00404	CDS	1992				hypothetical protein
MJIIAAFK_00405	CDS	477	ntpK			V-type sodium ATPase subunit K
MJIIAAFK_00406	CDS	582	atpE_2			V-type proton ATPase subunit E
MJIIAAFK_00407	CDS	1008	ntpC			V-type sodium ATPase subunit C
MJIIAAFK_00408	CDS	321	ntpG			V-type sodium ATPase subunit G
MJIIAAFK_00409	CDS	1776	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
MJIIAAFK_00410	CDS	1386	ntpB			V-type sodium ATPase subunit B
MJIIAAFK_00411	CDS	612	ntpD			V-type sodium ATPase subunit D
MJIIAAFK_00412	CDS	417				hypothetical protein
MJIIAAFK_00413	CDS	324				hypothetical protein
MJIIAAFK_00414	CDS	1983	sarA_2		COG4166	Oligopeptide-binding protein SarA
MJIIAAFK_00415	CDS	5304		3.2.1.97		Endo-alpha-N-acetylgalactosaminidase
MJIIAAFK_00416	CDS	2160	pbpA		COG0744	Penicillin-binding protein 1A
MJIIAAFK_00417	CDS	597	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
MJIIAAFK_00418	CDS	528				hypothetical protein
MJIIAAFK_00419	CDS	330	gpsB		COG3599	Cell cycle protein GpsB
MJIIAAFK_00420	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
MJIIAAFK_00421	CDS	1395	mapZ			Mid-cell-anchored protein Z
MJIIAAFK_00422	CDS	1425	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
MJIIAAFK_00423	CDS	690	arlR_1		COG0745	Response regulator ArlR
MJIIAAFK_00424	CDS	1020	toxA	3.4.22.-		Toxin A
MJIIAAFK_00425	CDS	1233				hypothetical protein
MJIIAAFK_00426	CDS	330				hypothetical protein
MJIIAAFK_00427	CDS	879	galK_1	2.7.1.6		Galactokinase
MJIIAAFK_00428	CDS	954				hypothetical protein
MJIIAAFK_00429	CDS	1008		2.7.4.2		Phosphomevalonate kinase
MJIIAAFK_00430	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
MJIIAAFK_00431	CDS	699	liaF		COG4758	Protein LiaF
MJIIAAFK_00432	CDS	996				hypothetical protein
MJIIAAFK_00433	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
MJIIAAFK_00434	CDS	240				hypothetical protein
MJIIAAFK_00435	CDS	906				hypothetical protein
MJIIAAFK_00436	CDS	426				hypothetical protein
MJIIAAFK_00437	CDS	480				hypothetical protein
MJIIAAFK_00438	CDS	186				IS3 family transposase ISSpn11
MJIIAAFK_00439	CDS	231				hypothetical protein
MJIIAAFK_00440	CDS	273				IS3 family transposase ISSpn11
MJIIAAFK_00441	CDS	555				hypothetical protein
MJIIAAFK_00442	CDS	1758				hypothetical protein
MJIIAAFK_00443	CDS	1956	mtlR			Transcriptional regulator MtlR
MJIIAAFK_00444	CDS	438	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
MJIIAAFK_00445	CDS	1137	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
MJIIAAFK_00446	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
MJIIAAFK_00447	CDS	2367	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
MJIIAAFK_00448	CDS	615	spsB	3.4.21.89		Signal peptidase IB
MJIIAAFK_00449	CDS	882	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
MJIIAAFK_00450	CDS	303				hypothetical protein
MJIIAAFK_00451	CDS	549				hypothetical protein
MJIIAAFK_00452	CDS	2337	mutS2	3.1.-.-		Endonuclease MutS2
MJIIAAFK_00453	CDS	1323	alsT		COG1115	Amino-acid carrier protein AlsT
MJIIAAFK_00454	CDS	549				hypothetical protein
MJIIAAFK_00455	CDS	900				hypothetical protein
MJIIAAFK_00456	CDS	1275	serS	6.1.1.11		Serine--tRNA ligase
MJIIAAFK_00457	CDS	372				hypothetical protein
MJIIAAFK_00458	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
MJIIAAFK_00459	CDS	786	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
MJIIAAFK_00460	CDS	435				hypothetical protein
MJIIAAFK_00461	CDS	975	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
MJIIAAFK_00462	CDS	225	acpA		COG0236	Acyl carrier protein
MJIIAAFK_00463	CDS	975		1.6.5.11	COG2070	NADH:quinone reductase
MJIIAAFK_00464	CDS	921	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MJIIAAFK_00465	CDS	732	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MJIIAAFK_00466	CDS	1236	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
MJIIAAFK_00467	CDS	486	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
MJIIAAFK_00468	CDS	423	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
MJIIAAFK_00469	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
MJIIAAFK_00470	CDS	867	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MJIIAAFK_00471	CDS	768	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
MJIIAAFK_00472	CDS	186				hypothetical protein
MJIIAAFK_00473	CDS	435				hypothetical protein
MJIIAAFK_00474	CDS	423	nusB		COG0781	Transcription antitermination protein NusB
MJIIAAFK_00475	CDS	390				putative protein
MJIIAAFK_00476	CDS	561	efp			Elongation factor P
MJIIAAFK_00477	CDS	1443	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
MJIIAAFK_00478	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
MJIIAAFK_00479	CDS	303	gatC_1	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
MJIIAAFK_00480	CDS	1545	prfC			Peptide chain release factor 3
MJIIAAFK_00481	CDS	189	rpmB		COG0227	50S ribosomal protein L28
MJIIAAFK_00482	CDS	366				putative protein
MJIIAAFK_00483	CDS	1668				putative protein
MJIIAAFK_00484	CDS	1293				ISL3 family transposaseA
MJIIAAFK_00485	CDS	1701	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
MJIIAAFK_00486	CDS	477	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
MJIIAAFK_00487	CDS	1023	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
MJIIAAFK_00488	CDS	237				hypothetical protein
MJIIAAFK_00489	CDS	357				hypothetical protein
MJIIAAFK_00490	CDS	1251	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
MJIIAAFK_00491	CDS	216				hypothetical protein
MJIIAAFK_00492	CDS	765	glnQ_2			Glutamine transport ATP-binding protein GlnQ
MJIIAAFK_00493	CDS	1566				hypothetical protein
MJIIAAFK_00494	CDS	1890				hypothetical protein
MJIIAAFK_00495	CDS	1020				IS110 family transposase ISBth13
MJIIAAFK_00496	CDS	846	uppP	3.6.1.27		Undecaprenyl-diphosphatase
MJIIAAFK_00497	CDS	1062	dinB	2.7.7.7	COG0389	DNA polymerase IV
MJIIAAFK_00498	CDS	2325	pflB	2.3.1.54		Formate acetyltransferase
MJIIAAFK_00499	CDS	219				hypothetical protein
MJIIAAFK_00500	CDS	285				hypothetical protein
MJIIAAFK_00501	CDS	171				hypothetical protein
MJIIAAFK_00502	CDS	1224	nagC_1		COG1940	N-acetylglucosamine repressor
MJIIAAFK_00503	CDS	1323	licC_1		COG1455	Lichenan permease IIC component
MJIIAAFK_00504	CDS	1887				hypothetical protein
MJIIAAFK_00505	CDS	345	lacF_2		COG1447	PTS system lactose-specific EIIA component
MJIIAAFK_00506	CDS	1413	lacG_1	3.2.1.85		6-phospho-beta-galactosidase
MJIIAAFK_00507	CDS	1680	lacE_1			PTS system lactose-specific EIICB component
MJIIAAFK_00508	CDS	1440	trkG		COG0168	Trk system potassium uptake protein TrkG
MJIIAAFK_00509	CDS	1350	trkA		COG0569	Trk system potassium uptake protein TrkA
MJIIAAFK_00510	CDS	849	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
MJIIAAFK_00511	CDS	549				hypothetical protein
MJIIAAFK_00512	CDS	213				hypothetical protein
MJIIAAFK_00513	CDS	1683	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
MJIIAAFK_00514	CDS	831	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
MJIIAAFK_00515	CDS	504	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
MJIIAAFK_00516	CDS	564	ribU		COG3601	Riboflavin transporter RibU
MJIIAAFK_00517	CDS	651				hypothetical protein
MJIIAAFK_00518	CDS	390				hypothetical protein
MJIIAAFK_00519	CDS	450				hypothetical protein
MJIIAAFK_00520	CDS	588	rpoE			putative DNA-directed RNA polymerase subunit delta
MJIIAAFK_00521	CDS	1608	pyrG	6.3.4.2	COG0504	CTP synthase
MJIIAAFK_00522	CDS	1632				hypothetical protein
MJIIAAFK_00523	CDS	4980				hypothetical protein
MJIIAAFK_00524	CDS	1197	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
MJIIAAFK_00525	CDS	528				hypothetical protein
MJIIAAFK_00526	CDS	357	glnR		COG0789	HTH-type transcriptional regulator GlnR
MJIIAAFK_00527	CDS	1347	glnA	6.3.1.2	COG0174	Glutamine synthetase
MJIIAAFK_00528	CDS	150				hypothetical protein
MJIIAAFK_00529	CDS	1284				hypothetical protein
MJIIAAFK_00530	CDS	798	xerC_2			Tyrosine recombinase XerC
MJIIAAFK_00531	CDS	546				hypothetical protein
MJIIAAFK_00532	CDS	1551				hypothetical protein
MJIIAAFK_00533	CDS	1464		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
MJIIAAFK_00534	CDS	2334				hypothetical protein
MJIIAAFK_00535	CDS	201				hypothetical protein
MJIIAAFK_00536	CDS	510				hypothetical protein
MJIIAAFK_00537	CDS	1035	hrcA		COG1420	Heat-inducible transcription repressor HrcA
MJIIAAFK_00538	CDS	525	grpE		COG0576	Protein GrpE
MJIIAAFK_00539	CDS	1824	dnaK			Chaperone protein DnaK
MJIIAAFK_00540	CDS	1137	dnaJ		COG0484	Chaperone protein DnaJ
MJIIAAFK_00541	CDS	288				hypothetical protein
MJIIAAFK_00542	CDS	411	hit		COG0537	Protein hit
MJIIAAFK_00543	CDS	732	ecsA_2		COG1131	ABC-type transporter ATP-binding protein EcsA
MJIIAAFK_00544	CDS	1050				hypothetical protein
MJIIAAFK_00545	CDS	330				hypothetical protein
MJIIAAFK_00546	CDS	339				hypothetical protein
MJIIAAFK_00547	CDS	738	agrA_1		COG3279	Accessory gene regulator protein A
MJIIAAFK_00548	CDS	1341				hypothetical protein
MJIIAAFK_00549	CDS	129				hypothetical protein
MJIIAAFK_00550	CDS	492	lcnD_1			Lactococcin A secretion protein LcnD
MJIIAAFK_00551	CDS	738	lcnD_2			Lactococcin A secretion protein LcnD
MJIIAAFK_00552	CDS	2154	lagD_1	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
MJIIAAFK_00553	CDS	204				hypothetical protein
MJIIAAFK_00554	CDS	204				hypothetical protein
MJIIAAFK_00555	CDS	165				hypothetical protein
MJIIAAFK_00556	CDS	372			COG3039	IS5 family transposase ISSpn7
MJIIAAFK_00557	CDS	315			COG3039	IS5 family transposase ISSpn7
MJIIAAFK_00558	CDS	255	lafA			Bacteriocin lactacin-F subunit LafA
MJIIAAFK_00559	CDS	204				hypothetical protein
MJIIAAFK_00560	CDS	138				hypothetical protein
MJIIAAFK_00561	CDS	384				hypothetical protein
MJIIAAFK_00562	CDS	690				hypothetical protein
MJIIAAFK_00563	CDS	249				hypothetical protein
MJIIAAFK_00564	CDS	612				hypothetical protein
MJIIAAFK_00565	CDS	795				hypothetical protein
MJIIAAFK_00566	CDS	636	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
MJIIAAFK_00567	CDS	480	rimP		COG0779	Ribosome maturation factor RimP
MJIIAAFK_00568	CDS	1125	nusA		COG0195	Transcription termination/antitermination protein NusA
MJIIAAFK_00569	CDS	294				hypothetical protein
MJIIAAFK_00570	CDS	285	rplGA		COG1358	putative ribosomal protein YlxQ
MJIIAAFK_00571	CDS	2766	infB			Translation initiation factor IF-2
MJIIAAFK_00572	CDS	351	rbfA			Ribosome-binding factor A
MJIIAAFK_00573	CDS	840	licT_1		COG3711	Transcription antiterminator LicT
MJIIAAFK_00574	CDS	1839	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
MJIIAAFK_00575	CDS	1416	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
MJIIAAFK_00576	CDS	1047	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
MJIIAAFK_00577	CDS	498	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
MJIIAAFK_00578	CDS	2406	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
MJIIAAFK_00579	CDS	1002				hypothetical protein
MJIIAAFK_00580	CDS	225			COG2826	IS30 family transposase ISSpn8
MJIIAAFK_00581	CDS	198				hypothetical protein
MJIIAAFK_00582	CDS	2250	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
MJIIAAFK_00583	CDS	867	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
MJIIAAFK_00584	CDS	2214	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
MJIIAAFK_00585	CDS	618	cysE	2.3.1.30	COG1045	Serine acetyltransferase
MJIIAAFK_00586	CDS	885	mshD_1	2.3.1.189		Mycothiol acetyltransferase
MJIIAAFK_00587	CDS	1344	cysS	6.1.1.16		Cysteine--tRNA ligase
MJIIAAFK_00588	CDS	387	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
MJIIAAFK_00589	CDS	885	lrp			Leucine-rich protein
MJIIAAFK_00590	CDS	456				hypothetical protein
MJIIAAFK_00591	CDS	1278				hypothetical protein
MJIIAAFK_00592	CDS	648			COG1136	putative ABC transporter ATP-binding protein
MJIIAAFK_00593	CDS	1380				hypothetical protein
MJIIAAFK_00594	CDS	657	regX3		COG0745	Sensory transduction protein regX3
MJIIAAFK_00595	CDS	1329				hypothetical protein
MJIIAAFK_00596	CDS	882	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
MJIIAAFK_00597	CDS	1191		1.14.13.239		Carnitine monooxygenase reductase subunit
MJIIAAFK_00598	CDS	660	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
MJIIAAFK_00599	CDS	678	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
MJIIAAFK_00600	CDS	765	peb1A		COG0834	Major cell-binding factor
MJIIAAFK_00601	CDS	684	glnQ_3			Glutamine transport ATP-binding protein GlnQ
MJIIAAFK_00602	CDS	2223				hypothetical protein
MJIIAAFK_00603	CDS	1662	rnj2	3.1.-.-		Ribonuclease J 2
MJIIAAFK_00604	CDS	780	axe1-6A		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
MJIIAAFK_00605	CDS	1221	femX	2.3.2.16	COG2348	Lipid II:glycine glycyltransferase
MJIIAAFK_00606	CDS	1233	femA	2.3.2.17		Aminoacyltransferase FemA
MJIIAAFK_00607	CDS	702				hypothetical protein
MJIIAAFK_00608	CDS	1848	uvrC		COG0322	UvrABC system protein C
MJIIAAFK_00609	CDS	774				hypothetical protein
MJIIAAFK_00610	CDS	801	tcyJ		COG0834	L-cystine-binding protein TcyJ
MJIIAAFK_00611	CDS	606		1.-.-.-		Putative NAD(P)H nitroreductase
MJIIAAFK_00612	CDS	1401	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
MJIIAAFK_00613	CDS	579				hypothetical protein
MJIIAAFK_00614	CDS	153				hypothetical protein
MJIIAAFK_00615	CDS	1326	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
MJIIAAFK_00616	CDS	1038	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
MJIIAAFK_00617	CDS	462				hypothetical protein
MJIIAAFK_00618	CDS	717	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
MJIIAAFK_00619	CDS	426	rplK			50S ribosomal protein L11
MJIIAAFK_00620	CDS	690	rplA			50S ribosomal protein L1
MJIIAAFK_00621	CDS	528				ISL3 family transposase ISSpn14
MJIIAAFK_00622	CDS	783				hypothetical protein
MJIIAAFK_00623	CDS	363				hypothetical protein
MJIIAAFK_00624	CDS	246				hypothetical protein
MJIIAAFK_00625	CDS	993	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MJIIAAFK_00626	CDS	819				hypothetical protein
MJIIAAFK_00627	CDS	786				hypothetical protein
MJIIAAFK_00628	CDS	246				hypothetical protein
MJIIAAFK_00629	CDS	225				hypothetical protein
MJIIAAFK_00630	CDS	6405				hypothetical protein
MJIIAAFK_00631	CDS	477				hypothetical protein
MJIIAAFK_00632	CDS	306				hypothetical protein
MJIIAAFK_00633	CDS	1476	gatC_2		COG3775	PTS system galactitol-specific EIIC component
MJIIAAFK_00634	CDS	237				hypothetical protein
MJIIAAFK_00635	CDS	6702	lacZ	3.2.1.23		Beta-galactosidase
MJIIAAFK_00636	CDS	222				hypothetical protein
MJIIAAFK_00637	CDS	426				hypothetical protein
MJIIAAFK_00638	CDS	246				hypothetical protein
MJIIAAFK_00639	CDS	360				hypothetical protein
MJIIAAFK_00640	CDS	453				hypothetical protein
MJIIAAFK_00641	CDS	447				hypothetical protein
MJIIAAFK_00642	CDS	558	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
MJIIAAFK_00643	CDS	255				hypothetical protein
MJIIAAFK_00644	CDS	2055				hypothetical protein
MJIIAAFK_00645	CDS	861				hypothetical protein
MJIIAAFK_00646	CDS	711	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
MJIIAAFK_00647	CDS	567	resA_1			Thiol-disulfide oxidoreductase ResA
MJIIAAFK_00648	CDS	1113	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
MJIIAAFK_00649	CDS	738			COG4753	putative response regulatory protein
MJIIAAFK_00650	CDS	1692				hypothetical protein
MJIIAAFK_00651	CDS	564				hypothetical protein
MJIIAAFK_00652	CDS	5613				hypothetical protein
MJIIAAFK_00653	CDS	1722	menF	5.4.4.2		Isochorismate synthase MenF
MJIIAAFK_00654	CDS	618	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MJIIAAFK_00655	CDS	927				hypothetical protein
MJIIAAFK_00656	CDS	960	glcK	2.7.1.2	COG1940	Glucokinase
MJIIAAFK_00657	CDS	840	thyA	2.1.1.45	COG0207	Thymidylate synthase
MJIIAAFK_00658	CDS	171				hypothetical protein
MJIIAAFK_00659	CDS	885	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
MJIIAAFK_00660	CDS	1239	hflX		COG2262	GTPase HflX
MJIIAAFK_00661	CDS	624				hypothetical protein
MJIIAAFK_00662	CDS	930	rnz	3.1.26.11	COG1234	Ribonuclease Z
MJIIAAFK_00663	CDS	756		1.-.-.-		putative oxidoreductase
MJIIAAFK_00664	CDS	969	hdfR			HTH-type transcriptional regulator HdfR
MJIIAAFK_00665	CDS	270				hypothetical protein
MJIIAAFK_00666	CDS	381	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
MJIIAAFK_00667	CDS	726	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
MJIIAAFK_00668	CDS	1842	typA		COG1217	GTP-binding protein TypA/BipA
MJIIAAFK_00669	CDS	255				hypothetical protein
MJIIAAFK_00670	CDS	348				hypothetical protein
MJIIAAFK_00671	CDS	2022				hypothetical protein
MJIIAAFK_00672	CDS	642	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
MJIIAAFK_00673	CDS	1353	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
MJIIAAFK_00674	CDS	1059	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
MJIIAAFK_00675	CDS	1200	divIB		COG1589	Cell division protein DivIB
MJIIAAFK_00676	CDS	702	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MJIIAAFK_00677	CDS	633	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
MJIIAAFK_00678	CDS	351				hypothetical protein
MJIIAAFK_00679	CDS	765				hypothetical protein
MJIIAAFK_00680	CDS	753				hypothetical protein
MJIIAAFK_00681	CDS	678				hypothetical protein
MJIIAAFK_00682	CDS	648	bcrA_2			Bacitracin transport ATP-binding protein BcrA
MJIIAAFK_00683	CDS	867	glnH_2		COG0834	ABC transporter glutamine-binding protein GlnH
MJIIAAFK_00684	CDS	759	glnQ_4		COG1126	Glutamine transport ATP-binding protein GlnQ
MJIIAAFK_00685	CDS	678	tcyB		COG0765	L-cystine transport system permease protein TcyB
MJIIAAFK_00686	CDS	681	glnM_2		COG0765	putative glutamine ABC transporter permease protein GlnM
MJIIAAFK_00687	CDS	147				hypothetical protein
MJIIAAFK_00688	CDS	1491	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
MJIIAAFK_00689	CDS	1137	hmo	1.1.3.46		4-hydroxymandelate oxidase
MJIIAAFK_00690	CDS	669	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
MJIIAAFK_00691	CDS	228				hypothetical protein
MJIIAAFK_00692	CDS	783	thiM_1	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
MJIIAAFK_00693	CDS	630	thiE_1	2.5.1.3		Thiamine-phosphate synthase
MJIIAAFK_00694	CDS	561	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
MJIIAAFK_00695	CDS	1386	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
MJIIAAFK_00696	CDS	651				hypothetical protein
MJIIAAFK_00697	CDS	693	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
MJIIAAFK_00698	CDS	525				hypothetical protein
MJIIAAFK_00699	CDS	804	thiM_2	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
MJIIAAFK_00700	CDS	633	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
MJIIAAFK_00701	CDS	792	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
MJIIAAFK_00702	CDS	396	copY			Transcriptional repressor CopY
MJIIAAFK_00703	CDS	372				hypothetical protein
MJIIAAFK_00704	CDS	2244	pacS	7.2.2.8		putative copper-transporting ATPase PacS
MJIIAAFK_00705	CDS	1776	pox5	1.2.3.3	COG0028	Pyruvate oxidase
MJIIAAFK_00706	CDS	348				hypothetical protein
MJIIAAFK_00707	CDS	642	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
MJIIAAFK_00708	CDS	1944	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
MJIIAAFK_00709	CDS	108				hypothetical protein
MJIIAAFK_00710	CDS	2436	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
MJIIAAFK_00711	CDS	1023	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
MJIIAAFK_00712	CDS	705	sarA_3		COG4166	Oligopeptide-binding protein SarA
MJIIAAFK_00713	CDS	690				hypothetical protein
MJIIAAFK_00714	CDS	924				hypothetical protein
