locus_tag	ftype	length_bp	gene	EC_number	COG	product
JIGCKLGD_00344	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
JIGCKLGD_00345	CDS	1338				hypothetical protein
JIGCKLGD_00346	CDS	267				hypothetical protein
JIGCKLGD_00347	CDS	387	rplQ		COG0203	50S ribosomal protein L17
JIGCKLGD_00348	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
JIGCKLGD_00349	CDS	384	rpsK			30S ribosomal protein S11
JIGCKLGD_00350	CDS	366	rpsM		COG0099	30S ribosomal protein S13
JIGCKLGD_00351	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
JIGCKLGD_00352	CDS	219	infA		COG0361	Translation initiation factor IF-1
JIGCKLGD_00353	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
JIGCKLGD_00354	CDS	1311	secY			Protein translocase subunit SecY
JIGCKLGD_00355	CDS	441	rplO			50S ribosomal protein L15
JIGCKLGD_00356	CDS	183	rpmD		COG1841	50S ribosomal protein L30
JIGCKLGD_00357	CDS	495	rpsE			30S ribosomal protein S5
JIGCKLGD_00358	CDS	357	rplR		COG0256	50S ribosomal protein L18
JIGCKLGD_00359	CDS	537	rplF		COG0097	50S ribosomal protein L6
JIGCKLGD_00360	CDS	399	rpsH			30S ribosomal protein S8
JIGCKLGD_00361	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
JIGCKLGD_00362	CDS	543	rplE		COG0094	50S ribosomal protein L5
JIGCKLGD_00363	CDS	306	rplX		COG0198	50S ribosomal protein L24
JIGCKLGD_00364	CDS	369	rplN		COG0093	50S ribosomal protein L14
JIGCKLGD_00365	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
JIGCKLGD_00366	CDS	207	rpmC		COG0255	50S ribosomal protein L29
JIGCKLGD_00367	CDS	414	rplP		COG0197	50S ribosomal protein L16
JIGCKLGD_00368	CDS	654	rpsC		COG0092	30S ribosomal protein S3
JIGCKLGD_00369	CDS	345	rplV		COG0091	50S ribosomal protein L22
JIGCKLGD_00370	CDS	282	rpsS		COG0185	30S ribosomal protein S19
JIGCKLGD_00371	CDS	834	rplB		COG0090	50S ribosomal protein L2
JIGCKLGD_00372	CDS	297	rplW			50S ribosomal protein L23
JIGCKLGD_00373	CDS	624	rplD		COG0088	50S ribosomal protein L4
JIGCKLGD_00374	CDS	627	rplC		COG0087	50S ribosomal protein L3
JIGCKLGD_00375	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
JIGCKLGD_00376	CDS	618	udk_1	2.7.1.48		Uridine kinase
JIGCKLGD_00377	CDS	591				hypothetical protein
JIGCKLGD_00378	CDS	507				hypothetical protein
JIGCKLGD_00379	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
JIGCKLGD_00380	CDS	1539				hypothetical protein
JIGCKLGD_00381	CDS	144				hypothetical protein
JIGCKLGD_00382	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
JIGCKLGD_00383	CDS	471				hypothetical protein
JIGCKLGD_00384	CDS	1251	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
JIGCKLGD_00385	CDS	306				hypothetical protein
JIGCKLGD_00386	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
JIGCKLGD_00387	CDS	267				hypothetical protein
JIGCKLGD_00388	CDS	570				hypothetical protein
JIGCKLGD_00389	CDS	399	spxA_2		COG1393	Regulatory protein Spx
JIGCKLGD_00390	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
JIGCKLGD_00391	CDS	2832	uvrA			UvrABC system protein A
JIGCKLGD_00392	CDS	945				hypothetical protein
JIGCKLGD_00393	CDS	684				hypothetical protein
JIGCKLGD_00394	CDS	1032	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
JIGCKLGD_00395	CDS	678				hypothetical protein
JIGCKLGD_00396	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
JIGCKLGD_00397	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
JIGCKLGD_00398	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
JIGCKLGD_00399	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
JIGCKLGD_00400	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
JIGCKLGD_00401	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
JIGCKLGD_00402	CDS	1950	mutL		COG0323	DNA mismatch repair protein MutL
JIGCKLGD_00403	CDS	441			COG3279	putative HTH-type transcriptional regulator
JIGCKLGD_00404	CDS	459				hypothetical protein
JIGCKLGD_00405	CDS	1263				hypothetical protein
JIGCKLGD_00406	CDS	471			COG1780	Putative NrdI-like protein
JIGCKLGD_00407	CDS	534				hypothetical protein
JIGCKLGD_00408	CDS	1287	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
JIGCKLGD_00409	CDS	1683				hypothetical protein
JIGCKLGD_00410	CDS	615				hypothetical protein
JIGCKLGD_00411	CDS	570				hypothetical protein
JIGCKLGD_00412	CDS	693	metP		COG2011	Methionine import system permease protein MetP
JIGCKLGD_00413	CDS	1062	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
JIGCKLGD_00414	CDS	1374	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
JIGCKLGD_00415	CDS	855	metQ		COG1464	D-methionine-binding lipoprotein MetQ
JIGCKLGD_00416	CDS	831	tcyA		COG0834	L-cystine-binding protein TcyA
JIGCKLGD_00417	CDS	324				hypothetical protein
JIGCKLGD_00418	CDS	657				hypothetical protein
JIGCKLGD_00419	CDS	552				hypothetical protein
JIGCKLGD_00420	CDS	258				hypothetical protein
JIGCKLGD_00421	CDS	168				hypothetical protein
JIGCKLGD_00422	CDS	666				hypothetical protein
JIGCKLGD_00423	CDS	198				hypothetical protein
JIGCKLGD_00424	CDS	864				hypothetical protein
JIGCKLGD_00425	CDS	747	ugd_1	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
JIGCKLGD_00426	CDS	345	ugd_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
JIGCKLGD_00427	CDS	366				hypothetical protein
JIGCKLGD_00428	CDS	240				hypothetical protein
JIGCKLGD_00429	CDS	123				hypothetical protein
JIGCKLGD_00430	CDS	312				hypothetical protein
JIGCKLGD_00431	CDS	147				hypothetical protein
JIGCKLGD_00432	CDS	1617	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
JIGCKLGD_00433	CDS	954				hypothetical protein
JIGCKLGD_00434	CDS	525	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
JIGCKLGD_00435	CDS	555				hypothetical protein
JIGCKLGD_00436	CDS	930				hypothetical protein
JIGCKLGD_00437	CDS	387				ISL3 family transposase ISSth1
JIGCKLGD_00438	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
JIGCKLGD_00439	CDS	438				hypothetical protein
JIGCKLGD_00440	CDS	684	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
JIGCKLGD_00441	CDS	186				hypothetical protein
JIGCKLGD_00442	CDS	153				hypothetical protein
JIGCKLGD_00443	CDS	108				hypothetical protein
JIGCKLGD_00444	CDS	234				hypothetical protein
JIGCKLGD_00445	CDS	1680	rnj1	3.1.-.-		Ribonuclease J 1
JIGCKLGD_00446	CDS	1914	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
JIGCKLGD_00447	CDS	456				hypothetical protein
JIGCKLGD_00448	CDS	1122	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
JIGCKLGD_00449	CDS	2103				hypothetical protein
JIGCKLGD_00450	CDS	504				hypothetical protein
JIGCKLGD_00451	CDS	198				hypothetical protein
JIGCKLGD_00452	CDS	729				hypothetical protein
JIGCKLGD_00453	CDS	354				hypothetical protein
JIGCKLGD_00454	CDS	903				hypothetical protein
JIGCKLGD_00455	CDS	375				hypothetical protein
JIGCKLGD_00456	CDS	816				hypothetical protein
JIGCKLGD_00457	CDS	1059				hypothetical protein
JIGCKLGD_00458	CDS	126				hypothetical protein
JIGCKLGD_00459	CDS	372				hypothetical protein
JIGCKLGD_00460	CDS	165				hypothetical protein
JIGCKLGD_00461	CDS	381				hypothetical protein
JIGCKLGD_00462	CDS	1353				hypothetical protein
JIGCKLGD_00463	CDS	468				hypothetical protein
JIGCKLGD_00464	CDS	2220	lagD_1	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
JIGCKLGD_00465	CDS	864				hypothetical protein
JIGCKLGD_00466	CDS	1392	argH	4.3.2.1	COG0165	Argininosuccinate lyase
JIGCKLGD_00467	CDS	153	argG_1	6.3.4.5		Argininosuccinate synthase
JIGCKLGD_00468	CDS	1080	argG_2	6.3.4.5		Argininosuccinate synthase
JIGCKLGD_00469	CDS	783	artP_1		COG0834	Arginine-binding extracellular protein ArtP
JIGCKLGD_00470	CDS	642	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
JIGCKLGD_00471	CDS	2109				hypothetical protein
JIGCKLGD_00472	CDS	288				hypothetical protein
JIGCKLGD_00473	CDS	2451				hypothetical protein
JIGCKLGD_00474	CDS	1725	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
JIGCKLGD_00475	CDS	264	ptsH		COG1925	Phosphocarrier protein HPr
JIGCKLGD_00476	CDS	219	nrdH		COG0695	Glutaredoxin-like protein NrdH
JIGCKLGD_00477	CDS	2160	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
JIGCKLGD_00478	CDS	963	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
JIGCKLGD_00479	CDS	762	lacR_1			Lactose phosphotransferase system repressor
JIGCKLGD_00480	CDS	258				hypothetical protein
JIGCKLGD_00481	CDS	1407	lacG_1	3.2.1.85		6-phospho-beta-galactosidase
JIGCKLGD_00482	CDS	1692	lacE_1			PTS system lactose-specific EIICB component
JIGCKLGD_00483	CDS	318	lacF_1			PTS system lactose-specific EIIA component
JIGCKLGD_00484	CDS	837	licT_1		COG3711	Transcription antiterminator LicT
JIGCKLGD_00485	CDS	981	lacD	4.1.2.40		Tagatose 1,6-diphosphate aldolase
JIGCKLGD_00486	CDS	930	lacC_1	2.7.1.144		Tagatose-6-phosphate kinase
JIGCKLGD_00487	CDS	516	lacB	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
JIGCKLGD_00488	CDS	426	lacA	5.3.1.26		Galactose-6-phosphate isomerase subunit LacA
JIGCKLGD_00489	CDS	345	lacX			Protein LacX, plasmid
JIGCKLGD_00490	CDS	465			COG3039	IS5 family transposase ISSpn7
JIGCKLGD_00491	CDS	390			COG3039	IS5 family transposase ISSpn7
JIGCKLGD_00492	CDS	303				hypothetical protein
JIGCKLGD_00493	CDS	390				hypothetical protein
JIGCKLGD_00494	CDS	1824	lepA	3.6.5.-		Elongation factor 4
JIGCKLGD_00495	CDS	729	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
JIGCKLGD_00496	CDS	1668	recN		COG0497	DNA repair protein RecN
JIGCKLGD_00497	CDS	432	argR_1		COG1438	Arginine repressor
JIGCKLGD_00498	CDS	816	tlyA		COG1189	Hemolysin A
JIGCKLGD_00499	CDS	876		2.5.1.10		Farnesyl diphosphate synthase
JIGCKLGD_00500	CDS	213	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
JIGCKLGD_00501	CDS	1341	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
JIGCKLGD_00502	CDS	639	udk_2	2.7.1.48	COG0572	Uridine kinase
JIGCKLGD_00503	CDS	303				hypothetical protein
JIGCKLGD_00504	CDS	96				hypothetical protein
JIGCKLGD_00505	CDS	879	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
JIGCKLGD_00506	CDS	1275				hypothetical protein
JIGCKLGD_00507	CDS	1041		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
JIGCKLGD_00508	CDS	123	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
JIGCKLGD_00509	CDS	798				hypothetical protein
JIGCKLGD_00510	CDS	744	strA	3.4.22.-	COG3764	Sortase A
JIGCKLGD_00511	CDS	2469	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
JIGCKLGD_00512	CDS	987	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
JIGCKLGD_00513	CDS	3255				hypothetical protein
JIGCKLGD_00514	CDS	1872				hypothetical protein
JIGCKLGD_00515	CDS	264				hypothetical protein
JIGCKLGD_00516	CDS	243				hypothetical protein
JIGCKLGD_00517	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
JIGCKLGD_00518	CDS	1350	walK	2.7.13.3		Sensor histidine kinase WalK
JIGCKLGD_00519	CDS	705	walR		COG0745	Transcriptional regulatory protein WalR
JIGCKLGD_00520	CDS	1176	mutY	3.2.2.31		Adenine DNA glycosylase
JIGCKLGD_00521	CDS	1671	fhs1	6.3.4.3		Formate--tetrahydrofolate ligase 1
JIGCKLGD_00522	CDS	690	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
JIGCKLGD_00523	CDS	552	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
JIGCKLGD_00524	CDS	564	panT		COG4684	Pantothenic acid transporter PanT
JIGCKLGD_00525	CDS	528	niaX			Niacin transporter NiaX
JIGCKLGD_00526	CDS	516	niaR		COG1827	putative transcription repressor NiaR
JIGCKLGD_00527	CDS	468	nudC	3.6.1.22		NADH pyrophosphatase
JIGCKLGD_00528	CDS	489	mshD_1	2.3.1.189		Mycothiol acetyltransferase
JIGCKLGD_00529	CDS	528				hypothetical protein
JIGCKLGD_00530	CDS	1989	uvrB		COG0556	UvrABC system protein B
JIGCKLGD_00531	CDS	954				hypothetical protein
JIGCKLGD_00532	CDS	2166	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
JIGCKLGD_00533	CDS	741	artM		COG1126	Arginine transport ATP-binding protein ArtM
JIGCKLGD_00534	CDS	1488	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
JIGCKLGD_00535	CDS	1290	ftsY			Signal recognition particle receptor FtsY
JIGCKLGD_00536	CDS	819	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
JIGCKLGD_00537	CDS	795	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
JIGCKLGD_00538	CDS	3540	smc		COG1196	Chromosome partition protein Smc
JIGCKLGD_00539	CDS	699	rnc	3.1.26.3	COG0571	Ribonuclease 3
JIGCKLGD_00540	tRNA	74				tRNA-Arg(ccg)
JIGCKLGD_00541	CDS	987	guaC	1.7.1.7	COG0516	GMP reductase
JIGCKLGD_00542	CDS	1344				hypothetical protein
JIGCKLGD_00543	CDS	1932				hypothetical protein
JIGCKLGD_00544	CDS	171				hypothetical protein
JIGCKLGD_00545	CDS	267				hypothetical protein
JIGCKLGD_00546	CDS	360	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
JIGCKLGD_00547	CDS	270				hypothetical protein
JIGCKLGD_00548	CDS	1038	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
JIGCKLGD_00549	CDS	420	leuA_1	2.3.3.13		2-isopropylmalate synthase
JIGCKLGD_00550	CDS	372	leuA_2	2.3.3.13		2-isopropylmalate synthase
JIGCKLGD_00551	CDS	657				hypothetical protein
JIGCKLGD_00552	CDS	633	cutC_2		COG3142	Copper homeostasis protein CutC
JIGCKLGD_00553	CDS	360	ybaN		COG2832	Inner membrane protein YbaN
JIGCKLGD_00554	CDS	2088	topA	5.6.2.1		DNA topoisomerase 1
JIGCKLGD_00555	CDS	1044				hypothetical protein
JIGCKLGD_00556	CDS	849	dprA		COG0758	DNA processing protein DprA
JIGCKLGD_00557	CDS	690	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
JIGCKLGD_00558	CDS	879				hypothetical protein
JIGCKLGD_00559	CDS	870	thiK	2.7.1.89		Thiamine kinase
JIGCKLGD_00560	CDS	1023	tarJ	1.1.1.405	COG1063	Ribulose-5-phosphate reductase
JIGCKLGD_00561	CDS	708	tarI	2.7.7.40	COG1211	Ribitol-5-phosphate cytidylyltransferase
JIGCKLGD_00562	CDS	1488				hypothetical protein
JIGCKLGD_00563	CDS	804				hypothetical protein
JIGCKLGD_00564	CDS	810				hypothetical protein
JIGCKLGD_00565	CDS	3177	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
JIGCKLGD_00566	CDS	1080	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
JIGCKLGD_00567	CDS	924	pyrB	2.1.3.2		Aspartate carbamoyltransferase
JIGCKLGD_00568	CDS	522	pyrR		COG2065	Bifunctional protein PyrR
JIGCKLGD_00569	CDS	630	pdg			Ultraviolet N-glycosylase/AP lyase
JIGCKLGD_00570	CDS	543				hypothetical protein
JIGCKLGD_00571	CDS	318				hypothetical protein
JIGCKLGD_00572	CDS	1560	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
JIGCKLGD_00573	CDS	900	htpX	3.4.24.-	COG0501	Protease HtpX 
JIGCKLGD_00574	CDS	561	lemA		COG1704	Protein LemA
JIGCKLGD_00575	CDS	714	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
JIGCKLGD_00576	CDS	1284	pyrP			Uracil permease
JIGCKLGD_00577	CDS	1572	ffh		COG0541	Signal recognition particle protein
JIGCKLGD_00578	CDS	333				hypothetical protein
JIGCKLGD_00579	CDS	378				hypothetical protein
JIGCKLGD_00580	CDS	1305				hypothetical protein
JIGCKLGD_00581	CDS	807		3.1.3.-		Putative phosphatase
JIGCKLGD_00582	CDS	999				hypothetical protein
JIGCKLGD_00583	tRNA	72				tRNA-Arg(cct)
JIGCKLGD_00584	CDS	348	rplS		COG0335	50S ribosomal protein L19
JIGCKLGD_00585	CDS	330	crcB_1		COG0239	Putative fluoride ion transporter CrcB
JIGCKLGD_00586	CDS	375	crcB_2			Putative fluoride ion transporter CrcB
JIGCKLGD_00587	CDS	267				hypothetical protein
JIGCKLGD_00588	CDS	444				Flavodoxin
JIGCKLGD_00589	CDS	936	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
JIGCKLGD_00590	CDS	243	rpmE2		COG0254	50S ribosomal protein L31 type B
JIGCKLGD_00591	CDS	579				hypothetical protein
JIGCKLGD_00592	CDS	237	efeN_1	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
JIGCKLGD_00593	CDS	252	efeN_2	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
JIGCKLGD_00594	CDS	690	rplA			50S ribosomal protein L1
JIGCKLGD_00595	CDS	426	rplK			50S ribosomal protein L11
JIGCKLGD_00596	CDS	717	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
JIGCKLGD_00597	CDS	471				hypothetical protein
JIGCKLGD_00598	CDS	1038	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
JIGCKLGD_00599	CDS	1326	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
JIGCKLGD_00600	CDS	153				hypothetical protein
JIGCKLGD_00601	CDS	579				hypothetical protein
JIGCKLGD_00602	CDS	1401	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
JIGCKLGD_00603	CDS	606		1.-.-.-		Putative NAD(P)H nitroreductase
JIGCKLGD_00604	CDS	801	tcyJ		COG0834	L-cystine-binding protein TcyJ
JIGCKLGD_00605	CDS	282				hypothetical protein
JIGCKLGD_00606	CDS	498				hypothetical protein
JIGCKLGD_00607	CDS	1845	uvrC		COG0322	UvrABC system protein C
JIGCKLGD_00608	CDS	702				hypothetical protein
JIGCKLGD_00609	CDS	1233	femA	2.3.2.17		Aminoacyltransferase FemA
JIGCKLGD_00610	CDS	1221	femX	2.3.2.16	COG2348	Lipid II:glycine glycyltransferase
JIGCKLGD_00611	CDS	780	axe1-6A		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
JIGCKLGD_00612	CDS	1662	rnj2	3.1.-.-		Ribonuclease J 2
JIGCKLGD_00613	CDS	2223				hypothetical protein
JIGCKLGD_00614	CDS	759	glnQ_2			Glutamine transport ATP-binding protein GlnQ
JIGCKLGD_00615	CDS	765	peb1A		COG0834	Major cell-binding factor
JIGCKLGD_00616	CDS	390	gltJ		COG0765	Glutamate/aspartate import permease protein GltJ
JIGCKLGD_00617	CDS	999		1.14.13.239		Carnitine monooxygenase reductase subunit
JIGCKLGD_00618	CDS	216				hypothetical protein
JIGCKLGD_00619	CDS	783				hypothetical protein
JIGCKLGD_00620	CDS	528				ISL3 family transposaseA
JIGCKLGD_00621	CDS	882	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
JIGCKLGD_00622	CDS	1329				hypothetical protein
JIGCKLGD_00623	CDS	657	regX3		COG0745	Sensory transduction protein regX3
JIGCKLGD_00624	CDS	1380				hypothetical protein
JIGCKLGD_00625	CDS	648			COG1136	putative ABC transporter ATP-binding protein
JIGCKLGD_00626	CDS	1278				hypothetical protein
JIGCKLGD_00627	CDS	600				hypothetical protein
JIGCKLGD_00628	CDS	885	lrp			Leucine-rich protein
JIGCKLGD_00629	CDS	387	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
JIGCKLGD_00630	CDS	1344	cysS	6.1.1.16		Cysteine--tRNA ligase
JIGCKLGD_00631	CDS	885	mshD_2	2.3.1.189		Mycothiol acetyltransferase
JIGCKLGD_00632	CDS	618	cysE	2.3.1.30	COG1045	Serine acetyltransferase
JIGCKLGD_00633	CDS	2214	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
JIGCKLGD_00634	CDS	867	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
JIGCKLGD_00635	CDS	2250	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
JIGCKLGD_00636	CDS	198				hypothetical protein
JIGCKLGD_00637	CDS	303			COG2826	IS30 family transposase ISSpn8
JIGCKLGD_00638	CDS	1002				hypothetical protein
JIGCKLGD_00639	CDS	2406	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
JIGCKLGD_00640	CDS	510	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
JIGCKLGD_00641	CDS	1047	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
JIGCKLGD_00642	CDS	1416	bglH	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
JIGCKLGD_00643	CDS	1839	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
JIGCKLGD_00644	CDS	840	licT_2		COG3711	Transcription antiterminator LicT
JIGCKLGD_00645	CDS	630				hypothetical protein
JIGCKLGD_00646	CDS	387				hypothetical protein
JIGCKLGD_00647	CDS	1146				hypothetical protein
JIGCKLGD_00648	CDS	102				hypothetical protein
JIGCKLGD_00649	CDS	804				hypothetical protein
JIGCKLGD_00650	CDS	183				hypothetical protein
JIGCKLGD_00651	CDS	456				hypothetical protein
JIGCKLGD_00652	CDS	909				hypothetical protein
JIGCKLGD_00653	CDS	165				hypothetical protein
JIGCKLGD_00654	CDS	2652	valS	6.1.1.9	COG0525	Valine--tRNA ligase
JIGCKLGD_00655	CDS	963				hypothetical protein
JIGCKLGD_00656	CDS	573				hypothetical protein
JIGCKLGD_00657	CDS	450				hypothetical protein
JIGCKLGD_00658	CDS	396				hypothetical protein
JIGCKLGD_00659	CDS	255				hypothetical protein
JIGCKLGD_00660	CDS	1335				hypothetical protein
JIGCKLGD_00661	CDS	234				hypothetical protein
JIGCKLGD_00662	CDS	141				hypothetical protein
JIGCKLGD_00663	CDS	183				hypothetical protein
JIGCKLGD_00664	CDS	780				hypothetical protein
JIGCKLGD_00665	CDS	351	rbfA			Ribosome-binding factor A
JIGCKLGD_00666	CDS	2793	infB			Translation initiation factor IF-2
JIGCKLGD_00667	CDS	300	rplGA		COG1358	putative ribosomal protein YlxQ
JIGCKLGD_00668	CDS	294				hypothetical protein
JIGCKLGD_00669	CDS	1125	nusA		COG0195	Transcription termination/antitermination protein NusA
JIGCKLGD_00670	CDS	480	rimP		COG0779	Ribosome maturation factor RimP
JIGCKLGD_00671	CDS	636	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
JIGCKLGD_00672	CDS	795				hypothetical protein
JIGCKLGD_00673	CDS	612				hypothetical protein
JIGCKLGD_00674	CDS	249				hypothetical protein
JIGCKLGD_00675	CDS	690				hypothetical protein
JIGCKLGD_00676	CDS	234				hypothetical protein
JIGCKLGD_00677	CDS	507				hypothetical protein
JIGCKLGD_00678	CDS	486				hypothetical protein
JIGCKLGD_00679	CDS	165				hypothetical protein
JIGCKLGD_00680	CDS	204				hypothetical protein
JIGCKLGD_00681	CDS	255				hypothetical protein
JIGCKLGD_00682	CDS	2154	lagD_2	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
JIGCKLGD_00683	CDS	1362	lcnD_1			Lactococcin A secretion protein LcnD
JIGCKLGD_00684	CDS	129				hypothetical protein
JIGCKLGD_00685	CDS	1341				hypothetical protein
JIGCKLGD_00686	CDS	738	agrA_1		COG3279	Accessory gene regulator protein A
JIGCKLGD_00687	CDS	339				hypothetical protein
JIGCKLGD_00688	CDS	330				hypothetical protein
JIGCKLGD_00689	CDS	1050				hypothetical protein
JIGCKLGD_00690	CDS	732	ecsA_2		COG1131	ABC-type transporter ATP-binding protein EcsA
JIGCKLGD_00691	CDS	411	hit		COG0537	Protein hit
JIGCKLGD_00692	CDS	288				hypothetical protein
JIGCKLGD_00693	CDS	1128	dnaJ		COG0484	Chaperone protein DnaJ
JIGCKLGD_00694	CDS	1824	dnaK			Chaperone protein DnaK
JIGCKLGD_00695	CDS	525	grpE		COG0576	Protein GrpE
JIGCKLGD_00696	CDS	1035	hrcA		COG1420	Heat-inducible transcription repressor HrcA
JIGCKLGD_00697	CDS	510				hypothetical protein
JIGCKLGD_00698	CDS	2334				hypothetical protein
JIGCKLGD_00699	CDS	1464		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
JIGCKLGD_00700	CDS	150				hypothetical protein
JIGCKLGD_00701	CDS	1347	glnA	6.3.1.2	COG0174	Glutamine synthetase
JIGCKLGD_00702	CDS	357	glnR		COG0789	HTH-type transcriptional regulator GlnR
JIGCKLGD_00703	CDS	528				hypothetical protein
JIGCKLGD_00704	CDS	1197	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
JIGCKLGD_00705	CDS	4941				hypothetical protein
JIGCKLGD_00706	CDS	1632				hypothetical protein
JIGCKLGD_00707	CDS	1608	pyrG	6.3.4.2	COG0504	CTP synthase
JIGCKLGD_00708	CDS	588	rpoE			putative DNA-directed RNA polymerase subunit delta
JIGCKLGD_00709	CDS	450				hypothetical protein
JIGCKLGD_00710	CDS	390				hypothetical protein
JIGCKLGD_00711	CDS	651				hypothetical protein
JIGCKLGD_00712	CDS	564	ribU		COG3601	Riboflavin transporter RibU
JIGCKLGD_00713	CDS	504	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
