locus_tag	ftype	length_bp	gene	EC_number	COG	product
DOFMBNDK_00354	CDS	3099	rapA	3.6.4.-		RNA polymerase-associated protein RapA
DOFMBNDK_00355	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
DOFMBNDK_00356	CDS	1095	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
DOFMBNDK_00357	CDS	1431	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
DOFMBNDK_00358	CDS	234				hypothetical protein
DOFMBNDK_00359	CDS	1962	sarA_1		COG4166	Oligopeptide-binding protein SarA
DOFMBNDK_00360	CDS	1623	murJ		COG2244	Lipid II flippase MurJ
DOFMBNDK_00361	CDS	1446	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
DOFMBNDK_00362	CDS	195				hypothetical protein
DOFMBNDK_00363	CDS	597				hypothetical protein
DOFMBNDK_00364	CDS	513				hypothetical protein
DOFMBNDK_00365	CDS	936	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
DOFMBNDK_00366	CDS	300				hypothetical protein
DOFMBNDK_00367	CDS	750	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
DOFMBNDK_00368	CDS	360	yugI		COG1098	General stress protein 13
DOFMBNDK_00369	CDS	1401				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
DOFMBNDK_00370	CDS	240	rpsR		COG0238	30S ribosomal protein S18
DOFMBNDK_00371	CDS	471	ssb_1		COG0629	Single-stranded DNA-binding protein
DOFMBNDK_00372	CDS	291	rpsF		COG0360	30S ribosomal protein S6
DOFMBNDK_00373	CDS	1344	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
DOFMBNDK_00374	CDS	225				hypothetical protein
DOFMBNDK_00375	CDS	1188	aspB	2.6.1.14	COG0436	Asparagine--oxo-acid transaminase
DOFMBNDK_00376	CDS	432				hypothetical protein
DOFMBNDK_00377	CDS	549				hypothetical protein
DOFMBNDK_00378	CDS	5622				hypothetical protein
DOFMBNDK_00379	CDS	1485				Putative trans-acting regulator
DOFMBNDK_00380	CDS	729	yaaA		COG3022	Peroxide stress resistance protein YaaA
DOFMBNDK_00381	CDS	165				hypothetical protein
DOFMBNDK_00382	CDS	1596				hypothetical protein
DOFMBNDK_00383	CDS	411	def_1	3.5.1.88	COG0242	Peptide deformylase
DOFMBNDK_00384	CDS	792	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
DOFMBNDK_00385	CDS	2697		7.2.2.10		Calcium-transporting ATPase 1
DOFMBNDK_00386	CDS	1185	fieF			Ferrous-iron efflux pump FieF
DOFMBNDK_00387	CDS	1872	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
DOFMBNDK_00388	CDS	1185	cca	2.7.7.72		CCA-adding enzyme
DOFMBNDK_00389	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
DOFMBNDK_00390	CDS	849			COG1307	DegV domain-containing protein
DOFMBNDK_00391	CDS	375				hypothetical protein
DOFMBNDK_00392	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
DOFMBNDK_00393	CDS	780				hypothetical protein
DOFMBNDK_00394	CDS	858	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
DOFMBNDK_00395	CDS	969	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
DOFMBNDK_00396	CDS	912	whiA		COG1481	putative cell division protein WhiA
DOFMBNDK_00397	CDS	978			COG0391	Putative gluconeogenesis factor
DOFMBNDK_00398	CDS	891	yvcJ		COG1660	Nucleotide-binding protein YvcJ
DOFMBNDK_00399	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
DOFMBNDK_00400	CDS	588	engB		COG0218	putative GTP-binding protein EngB
DOFMBNDK_00401	CDS	1233	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
DOFMBNDK_00402	CDS	171				hypothetical protein
DOFMBNDK_00403	CDS	507	dhfR	1.5.1.3	COG0262	Dihydrofolate reductase
DOFMBNDK_00404	CDS	519	dps	1.16.-.-	COG0783	DNA protection during starvation protein
DOFMBNDK_00405	CDS	1506				hypothetical protein
DOFMBNDK_00406	CDS	759	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
DOFMBNDK_00407	CDS	678	dnaD		COG3935	DNA replication protein DnaD
DOFMBNDK_00408	CDS	945	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
DOFMBNDK_00409	CDS	513	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
DOFMBNDK_00410	CDS	759	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DOFMBNDK_00411	CDS	1131	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
DOFMBNDK_00412	tRNA	86				tRNA-Leu(aag)
DOFMBNDK_00413	CDS	576				hypothetical protein
DOFMBNDK_00414	CDS	789	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
DOFMBNDK_00415	CDS	1575	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
DOFMBNDK_00416	CDS	1227	yhjX			putative MFS-type transporter YhjX
DOFMBNDK_00417	CDS	1317	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
DOFMBNDK_00418	CDS	1344	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
DOFMBNDK_00419	CDS	783	gatD	6.3.5.13	COG3442	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
DOFMBNDK_00420	CDS	1083	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
DOFMBNDK_00421	CDS	111				hypothetical protein
DOFMBNDK_00422	CDS	507	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
DOFMBNDK_00423	CDS	243				hypothetical protein
DOFMBNDK_00424	CDS	549	glnH_2		COG0834	ABC transporter glutamine-binding protein GlnH
DOFMBNDK_00425	CDS	648	bcrA_1			Bacitracin transport ATP-binding protein BcrA
DOFMBNDK_00426	CDS	705				hypothetical protein
DOFMBNDK_00427	CDS	753				hypothetical protein
DOFMBNDK_00428	CDS	765				hypothetical protein
DOFMBNDK_00429	CDS	633	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
DOFMBNDK_00430	CDS	702	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
DOFMBNDK_00431	CDS	1221	divIB		COG1589	Cell division protein DivIB
DOFMBNDK_00432	CDS	1059	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
DOFMBNDK_00433	CDS	1353	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
DOFMBNDK_00434	CDS	642	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
DOFMBNDK_00435	CDS	2022				hypothetical protein
DOFMBNDK_00436	CDS	348				hypothetical protein
DOFMBNDK_00437	CDS	255				hypothetical protein
DOFMBNDK_00438	CDS	1842	typA		COG1217	GTP-binding protein TypA/BipA
DOFMBNDK_00439	CDS	726	rsuA_2	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
DOFMBNDK_00440	CDS	228				hypothetical protein
DOFMBNDK_00441	CDS	381	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
DOFMBNDK_00442	CDS	270				hypothetical protein
DOFMBNDK_00443	CDS	969	hdfR			HTH-type transcriptional regulator HdfR
DOFMBNDK_00444	CDS	756		1.-.-.-		putative oxidoreductase
DOFMBNDK_00445	CDS	930	rnz	3.1.26.11	COG1234	Ribonuclease Z
DOFMBNDK_00446	CDS	624				hypothetical protein
DOFMBNDK_00447	CDS	1239	hflX		COG2262	GTPase HflX
DOFMBNDK_00448	CDS	885	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
DOFMBNDK_00449	CDS	171				hypothetical protein
DOFMBNDK_00450	CDS	840	thyA	2.1.1.45	COG0207	Thymidylate synthase
DOFMBNDK_00451	CDS	960	glcK	2.7.1.2	COG1940	Glucokinase
DOFMBNDK_00452	CDS	879				hypothetical protein
DOFMBNDK_00453	CDS	618	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DOFMBNDK_00454	CDS	1722	menF	5.4.4.2		Isochorismate synthase MenF
DOFMBNDK_00455	CDS	5709				hypothetical protein
DOFMBNDK_00456	CDS	564				hypothetical protein
DOFMBNDK_00457	CDS	1692				hypothetical protein
DOFMBNDK_00458	CDS	738			COG4753	putative response regulatory protein
DOFMBNDK_00459	CDS	1113	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
DOFMBNDK_00460	CDS	567	resA_1			Thiol-disulfide oxidoreductase ResA
DOFMBNDK_00461	CDS	711	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
DOFMBNDK_00462	CDS	861				hypothetical protein
DOFMBNDK_00463	CDS	2055				hypothetical protein
DOFMBNDK_00464	CDS	255				hypothetical protein
DOFMBNDK_00465	CDS	558				hypothetical protein
DOFMBNDK_00466	CDS	393				hypothetical protein
DOFMBNDK_00467	CDS	531				hypothetical protein
DOFMBNDK_00468	CDS	360				hypothetical protein
DOFMBNDK_00469	CDS	246				hypothetical protein
DOFMBNDK_00470	CDS	426				hypothetical protein
DOFMBNDK_00471	CDS	231				hypothetical protein
DOFMBNDK_00472	CDS	6702	lacZ	3.2.1.23		Beta-galactosidase
DOFMBNDK_00473	CDS	1476	gatC_1		COG3775	PTS system galactitol-specific EIIC component
DOFMBNDK_00474	CDS	306				hypothetical protein
DOFMBNDK_00475	CDS	477				hypothetical protein
DOFMBNDK_00476	CDS	6432				hypothetical protein
DOFMBNDK_00477	CDS	105				hypothetical protein
DOFMBNDK_00478	CDS	786				hypothetical protein
DOFMBNDK_00479	CDS	819				hypothetical protein
DOFMBNDK_00480	CDS	993	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DOFMBNDK_00481	CDS	333				hypothetical protein
DOFMBNDK_00482	CDS	363				hypothetical protein
DOFMBNDK_00483	CDS	690	rplA			50S ribosomal protein L1
DOFMBNDK_00484	CDS	426	rplK			50S ribosomal protein L11
DOFMBNDK_00485	CDS	717	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
DOFMBNDK_00486	CDS	462				hypothetical protein
DOFMBNDK_00487	CDS	1038	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
DOFMBNDK_00488	CDS	1326	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
DOFMBNDK_00489	CDS	153				hypothetical protein
DOFMBNDK_00490	CDS	579				hypothetical protein
DOFMBNDK_00491	CDS	1401	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
DOFMBNDK_00492	CDS	606		1.-.-.-		Putative NAD(P)H nitroreductase
DOFMBNDK_00493	CDS	801	tcyJ		COG0834	L-cystine-binding protein TcyJ
DOFMBNDK_00494	CDS	792				hypothetical protein
DOFMBNDK_00495	CDS	1845	uvrC		COG0322	UvrABC system protein C
DOFMBNDK_00496	CDS	702				hypothetical protein
DOFMBNDK_00497	CDS	1233	femA	2.3.2.17		Aminoacyltransferase FemA
DOFMBNDK_00498	CDS	1221	femX	2.3.2.16	COG2348	Lipid II:glycine glycyltransferase
DOFMBNDK_00499	CDS	780	axe1-6A		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
DOFMBNDK_00500	CDS	1662	rnj2	3.1.-.-		Ribonuclease J 2
DOFMBNDK_00501	CDS	2223				hypothetical protein
DOFMBNDK_00502	CDS	759	glnQ_2			Glutamine transport ATP-binding protein GlnQ
DOFMBNDK_00503	CDS	795	peb1A		COG0834	Major cell-binding factor
DOFMBNDK_00504	CDS	678	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
DOFMBNDK_00505	CDS	660	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
DOFMBNDK_00506	CDS	1191		1.14.13.239		Carnitine monooxygenase reductase subunit
DOFMBNDK_00507	CDS	882	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
DOFMBNDK_00508	CDS	1329				hypothetical protein
DOFMBNDK_00509	CDS	657	regX3		COG0745	Sensory transduction protein regX3
DOFMBNDK_00510	CDS	1380				hypothetical protein
DOFMBNDK_00511	CDS	648			COG1136	putative ABC transporter ATP-binding protein
DOFMBNDK_00512	CDS	1278				hypothetical protein
DOFMBNDK_00513	CDS	1446	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
DOFMBNDK_00514	CDS	732	cpsB	3.1.3.48		Tyrosine-protein phosphatase CpsB
DOFMBNDK_00515	CDS	693	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
DOFMBNDK_00516	CDS	684	cpsD	2.7.10.2		Tyrosine-protein kinase CpsD
DOFMBNDK_00517	CDS	1368				hypothetical protein
DOFMBNDK_00518	CDS	744	tarA	2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
DOFMBNDK_00519	CDS	825				hypothetical protein
DOFMBNDK_00520	CDS	879				hypothetical protein
DOFMBNDK_00521	CDS	1338				hypothetical protein
DOFMBNDK_00522	CDS	1422				hypothetical protein
DOFMBNDK_00523	CDS	1089	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
DOFMBNDK_00524	CDS	870	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
DOFMBNDK_00525	CDS	597	rfbC	5.1.3.-		Protein RmlC 
DOFMBNDK_00526	CDS	1050	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
DOFMBNDK_00527	CDS	852	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
DOFMBNDK_00528	CDS	234	glf_1	5.4.99.9	COG0562	UDP-galactopyranose mutase
DOFMBNDK_00529	CDS	492	glf_2	5.4.99.9	COG0562	UDP-galactopyranose mutase
DOFMBNDK_00530	CDS	1983	sarA_2		COG4166	Oligopeptide-binding protein SarA
DOFMBNDK_00531	CDS	5304		3.2.1.97		Endo-alpha-N-acetylgalactosaminidase
DOFMBNDK_00532	CDS	2160	ponA		COG0744	Penicillin-binding protein 1A
DOFMBNDK_00533	CDS	597	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
DOFMBNDK_00534	CDS	528				hypothetical protein
DOFMBNDK_00535	CDS	342	gpsB		COG3599	Cell cycle protein GpsB
DOFMBNDK_00536	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
DOFMBNDK_00537	CDS	1395	mapZ			Mid-cell-anchored protein Z
DOFMBNDK_00538	CDS	1425	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
DOFMBNDK_00539	CDS	690	arlR_1		COG0745	Response regulator ArlR
DOFMBNDK_00540	CDS	963				hypothetical protein
DOFMBNDK_00541	CDS	999				hypothetical protein
DOFMBNDK_00542	CDS	1233				hypothetical protein
DOFMBNDK_00543	CDS	588				hypothetical protein
DOFMBNDK_00544	CDS	330				hypothetical protein
DOFMBNDK_00545	CDS	879	galK_1	2.7.1.6		Galactokinase
DOFMBNDK_00546	CDS	954				hypothetical protein
DOFMBNDK_00547	CDS	1008		2.7.4.2		Phosphomevalonate kinase
DOFMBNDK_00548	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
DOFMBNDK_00549	CDS	699	liaF		COG4758	Protein LiaF
DOFMBNDK_00550	CDS	996				hypothetical protein
DOFMBNDK_00551	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
DOFMBNDK_00552	CDS	147				hypothetical protein
DOFMBNDK_00553	CDS	915				hypothetical protein
DOFMBNDK_00554	CDS	366				hypothetical protein
DOFMBNDK_00555	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
DOFMBNDK_00556	CDS	2367	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
DOFMBNDK_00557	CDS	615	spsB_1	3.4.21.89		Signal peptidase IB
DOFMBNDK_00558	CDS	882	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
DOFMBNDK_00559	CDS	303				hypothetical protein
DOFMBNDK_00560	CDS	549				hypothetical protein
DOFMBNDK_00561	CDS	2337	mutS2	3.1.-.-		Endonuclease MutS2
DOFMBNDK_00562	CDS	1317	alsT		COG1115	Amino-acid carrier protein AlsT
DOFMBNDK_00563	CDS	549				hypothetical protein
DOFMBNDK_00564	CDS	900				hypothetical protein
DOFMBNDK_00565	CDS	1275	serS	6.1.1.11		Serine--tRNA ligase
DOFMBNDK_00566	CDS	372				hypothetical protein
DOFMBNDK_00567	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
DOFMBNDK_00568	CDS	786	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
DOFMBNDK_00569	CDS	435				hypothetical protein
DOFMBNDK_00570	CDS	975	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
DOFMBNDK_00571	CDS	225	acpA		COG0236	Acyl carrier protein
DOFMBNDK_00572	CDS	975		1.6.5.11	COG2070	NADH:quinone reductase
DOFMBNDK_00573	CDS	921	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
DOFMBNDK_00574	CDS	732	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DOFMBNDK_00575	CDS	1236	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
DOFMBNDK_00576	CDS	486	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
DOFMBNDK_00577	CDS	423	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
DOFMBNDK_00578	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
DOFMBNDK_00579	CDS	867	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
DOFMBNDK_00580	CDS	768	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
DOFMBNDK_00581	CDS	186				hypothetical protein
DOFMBNDK_00582	CDS	423	nusB		COG0781	Transcription antitermination protein NusB
DOFMBNDK_00583	CDS	390				putative protein
DOFMBNDK_00584	CDS	561	efp			Elongation factor P
DOFMBNDK_00585	CDS	1044	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
DOFMBNDK_00586	CDS	1443	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
DOFMBNDK_00587	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
DOFMBNDK_00588	CDS	303	gatC_2	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
DOFMBNDK_00589	CDS	1545	prfC			Peptide chain release factor 3
DOFMBNDK_00590	CDS	189	rpmB		COG0227	50S ribosomal protein L28
DOFMBNDK_00591	CDS	366				putative protein
DOFMBNDK_00592	CDS	1668				putative protein
DOFMBNDK_00593	CDS	1701	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
DOFMBNDK_00594	CDS	477	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
DOFMBNDK_00595	CDS	1023	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
DOFMBNDK_00596	CDS	237				hypothetical protein
DOFMBNDK_00597	CDS	357				hypothetical protein
DOFMBNDK_00598	CDS	1251	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
DOFMBNDK_00599	CDS	216				hypothetical protein
DOFMBNDK_00600	CDS	741	glnQ_3			Glutamine transport ATP-binding protein GlnQ
DOFMBNDK_00601	CDS	1566				hypothetical protein
DOFMBNDK_00602	CDS	1890				hypothetical protein
DOFMBNDK_00603	CDS	711	treR		COG2188	HTH-type transcriptional regulator TreR
DOFMBNDK_00604	CDS	1968				hypothetical protein
DOFMBNDK_00605	CDS	1626	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
DOFMBNDK_00606	CDS	249				hypothetical protein
DOFMBNDK_00607	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
DOFMBNDK_00608	CDS	972		3.6.1.66		dITP/XTP pyrophosphatase
DOFMBNDK_00609	CDS	522				hypothetical protein
DOFMBNDK_00610	CDS	462				hypothetical protein
DOFMBNDK_00611	CDS	735			COG0582	Tyrosine recombinase XerD-like protein
DOFMBNDK_00612	CDS	729	scpA			Segregation and condensation protein A
DOFMBNDK_00613	CDS	570	scpB			Segregation and condensation protein B
DOFMBNDK_00614	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
DOFMBNDK_00615	CDS	243			COG0759	Putative membrane protein insertion efficiency factor
DOFMBNDK_00616	CDS	966	yclQ		COG4607	Petrobactin-binding protein YclQ
DOFMBNDK_00617	CDS	753	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
DOFMBNDK_00618	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
DOFMBNDK_00619	CDS	960	yclN		COG4606	Petrobactin import system permease protein YclN
DOFMBNDK_00620	CDS	153				hypothetical protein
DOFMBNDK_00621	CDS	720	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
DOFMBNDK_00622	CDS	1065	pepA_2	3.4.11.7	COG1363	Glutamyl aminopeptidase
DOFMBNDK_00623	CDS	297				hypothetical protein
DOFMBNDK_00624	CDS	444				hypothetical protein
DOFMBNDK_00625	CDS	765				hypothetical protein
DOFMBNDK_00626	CDS	729	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
DOFMBNDK_00627	CDS	1521				hypothetical protein
DOFMBNDK_00628	CDS	807				hypothetical protein
DOFMBNDK_00629	CDS	537				hypothetical protein
DOFMBNDK_00630	CDS	891	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
DOFMBNDK_00631	CDS	354	adhR		COG0789	HTH-type transcriptional regulator AdhR
DOFMBNDK_00632	CDS	1038	adh_1	1.1.1.1	COG1063	Alcohol dehydrogenase
DOFMBNDK_00633	CDS	1008	melR		COG1609	HTH-type transcriptional repressor MelR
DOFMBNDK_00634	CDS	1179	galK_2	2.7.1.6	COG0153	Galactokinase
DOFMBNDK_00635	CDS	1482	galT_1	2.7.7.12		Galactose-1-phosphate uridylyltransferase
DOFMBNDK_00636	CDS	405	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
DOFMBNDK_00637	CDS	765	dpnC	3.1.21.4		Type-2 restriction enzyme DpnI
DOFMBNDK_00638	CDS	462				hypothetical protein
DOFMBNDK_00639	CDS	1263	pucK		COG2233	Uric acid permease PucK
DOFMBNDK_00640	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
DOFMBNDK_00641	CDS	252				hypothetical protein
DOFMBNDK_00642	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
DOFMBNDK_00643	CDS	156				hypothetical protein
DOFMBNDK_00644	CDS	270				hypothetical protein
DOFMBNDK_00645	CDS	246				hypothetical protein
DOFMBNDK_00646	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
DOFMBNDK_00647	CDS	1743	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
DOFMBNDK_00648	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
DOFMBNDK_00649	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
DOFMBNDK_00650	CDS	2079	pfbA		COG5434	Plasmin and fibronectin-binding protein A
DOFMBNDK_00651	CDS	747				hypothetical protein
DOFMBNDK_00652	CDS	642	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
DOFMBNDK_00653	CDS	1476	galT_2	2.7.7.12		Galactose-1-phosphate uridylyltransferase
DOFMBNDK_00654	CDS	1011	lnpD_1	5.1.3.2		UDP-glucose 4-epimerase
DOFMBNDK_00655	CDS	660				hypothetical protein
DOFMBNDK_00656	CDS	1068				hypothetical protein
DOFMBNDK_00657	CDS	1011	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DOFMBNDK_00658	CDS	1692				hypothetical protein
DOFMBNDK_00659	CDS	711				hypothetical protein
DOFMBNDK_00660	CDS	327				hypothetical protein
DOFMBNDK_00661	CDS	1002	ccpA_1		COG1609	Catabolite control protein A
DOFMBNDK_00662	CDS	252				hypothetical protein
DOFMBNDK_00663	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
DOFMBNDK_00664	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
DOFMBNDK_00665	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
DOFMBNDK_00666	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
DOFMBNDK_00667	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
DOFMBNDK_00668	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
DOFMBNDK_00669	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
DOFMBNDK_00670	CDS	732				hypothetical protein
DOFMBNDK_00671	CDS	1152				hypothetical protein
DOFMBNDK_00672	CDS	660	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
DOFMBNDK_00673	CDS	447				hypothetical protein
DOFMBNDK_00674	CDS	204				hypothetical protein
DOFMBNDK_00675	CDS	609				hypothetical protein
DOFMBNDK_00676	CDS	171				hypothetical protein
DOFMBNDK_00677	CDS	567				hypothetical protein
DOFMBNDK_00678	CDS	165				hypothetical protein
DOFMBNDK_00679	CDS	1482				Putative trans-acting regulator
DOFMBNDK_00680	CDS	1002	rbsR		COG1609	Ribose operon repressor
DOFMBNDK_00681	CDS	918	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
DOFMBNDK_00682	CDS	891				hypothetical protein
DOFMBNDK_00683	CDS	1617				hypothetical protein
DOFMBNDK_00684	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
DOFMBNDK_00685	tRNA	76				tRNA-Lys(ctt)
DOFMBNDK_00686	CDS	1272			COG2256	putative AAA domain-containing protein
DOFMBNDK_00687	CDS	240				hypothetical protein
DOFMBNDK_00688	CDS	180				hypothetical protein
DOFMBNDK_00689	CDS	453				hypothetical protein
DOFMBNDK_00690	CDS	471				hypothetical protein
DOFMBNDK_00691	CDS	1089				hypothetical protein
DOFMBNDK_00692	CDS	159				hypothetical protein
DOFMBNDK_00693	CDS	1035				hypothetical protein
DOFMBNDK_00694	CDS	2244				hypothetical protein
DOFMBNDK_00695	CDS	1020				hypothetical protein
DOFMBNDK_00696	CDS	951	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
DOFMBNDK_00697	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
DOFMBNDK_00698	CDS	1797	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
DOFMBNDK_00699	CDS	156				hypothetical protein
DOFMBNDK_00700	CDS	369				hypothetical protein
